number,name,position,height,weight,class,hometown,player_image
0,Luke O'Brien,G,"6' 8""",213 lbs,SO,"Littleton, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702380.png
1,Julian Hammond III,G,"6' 3""",181 lbs,FR,"Denver, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4692907.png
2,KJ Simpson,G,"6' 2""",177 lbs,FR,"West Hills, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683834.png
3,Keeshawn Barthelemy,G,"6' 2""",171 lbs,SO,"Montreal, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4581504.png
5,Quincy Allen,G,"6' 8""",190 lbs,FR,"Silver Spring, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433257.png
10,Drew Carter,G,"6' 3""",195 lbs,FR,"Tigard, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4600603.png
11,Javon Ruffin,G,"6' 5""",191 lbs,FR,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4693725.png
12,Jabari Walker,F,"6' 9""",215 lbs,SO,"Inglewood, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432446.png
21,Evan Battey,F,"6' 8""",259 lbs,SR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278506.png
23,Tristan da Silva,F,"6' 10""",217 lbs,SO,"Munich, Germany",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702382.png
24,Elijah Parquet,G,"6' 4""",195 lbs,SR,"Beaumont, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397062.png
30,Will Loughlin,F,"6' 9""",245 lbs,SR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702383.png
32,Nique Clifford,G,"6' 6""",191 lbs,SO,"Colorado Springs, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702384.png
34,Lawson Lovering,C,"7' 1""",225 lbs,FR,"Cheyenne, WY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4596528.png
40,Benan Ersek,G,"6' 2""",185 lbs,SR,"Vienna, Austria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397064.png
41,Cody Mains,F,"6' 8""",215 lbs,FR,"Fairfax, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898113.png
42,Amondo Miller Jr.,G,"6' 6""",181 lbs,FR,"Littleton, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898114.png
44,Jack Pease,G,"5' 11""",165 lbs,FR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898115.png
