number,name,position,height,weight,class,hometown,player_image
0,Emmitt Matthews Jr.,F,"6' 7""",215 lbs,SR,"Tacoma, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397099.png
1,Nate Roberts,F,"6' 11""",265 lbs,JR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397158.png
4,PJ Fuller,G,"6' 4""",175 lbs,JR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431717.png
5,Jamal Bey,G,"6' 6""",210 lbs,SR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397155.png
10,Dominiq Penn,G,"6' 2""",170 lbs,SO,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4714497.png
11,Daejon Davis,G,"6' 3""",190 lbs,SR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278522.png
12,Jackson Grant,F,"6' 10""",--,FR,"Olympia, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433613.png
13,Langston Wilson,F,"6' 9""",--,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898376.png
14,Kyle Luttinen,G,"6' 7""",185 lbs,SO,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702461.png
15,Griff Hopkins,G,"6' 4""",185 lbs,SO,"Syracuse, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702462.png
21,Samuel Ariyibi,F,"6' 8""",--,FR,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898377.png
22,Cole Bajema,G,"6' 7""",190 lbs,JR,"Lynden, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431757.png
23,Terrell Brown Jr.,G,"6' 3""",185 lbs,SR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395997.png
24,Jonah Geron,G,"6' 6""",195 lbs,JR,"Fresno, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4407471.png
30,Anthony Iglesia,G,"5' 7""",--,JR,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898378.png
32,Noah Neubauer,G,"6' 4""",190 lbs,JR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4407470.png
34,Reagan Lundeen,F,"6' 6""",230 lbs,SR,"Santa Ana, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4404257.png
52,Riley Sorn,C,"7' 5""",255 lbs,JR,"Richland, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397159.png
