number,name,position,height,weight,class,hometown,player_image
0,Jamir Watkins,F,"6' 7""",210 lbs,SO,"Trenton, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4606840.png
1,Adrian Baldwin Jr.,G,"6' 1""",190 lbs,SO,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433182.png
2,Mikeal Brown-Jones,F,"6' 8""",220 lbs,SO,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433224.png
4,Jalen DeLoach,F,"6' 9""",215 lbs,FR,"Savannah, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432483.png
5,Marcus Tsohonis,G,"6' 3""",190 lbs,JR,"Portland, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592438.png
10,Vince Williams Jr.,F,"6' 6""",205 lbs,SR,"Toledo, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397227.png
11,KeShawn Curry,G,"6' 4""",180 lbs,SR,"Jacksonville, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397228.png
15,Arnold Henderson VI,G,"5' 10""",180 lbs,JR,"Mechanicsville, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592494.png
20,Hason Ward,F,"6' 9""",215 lbs,JR,"St. Thomas, Barbados",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592495.png
21,Jarren McAllister,G,"6' 4""",205 lbs,SO,"Wake Forest, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431813.png
23,Jayden Nunn,G,"6' 4""",190 lbs,FR,"Flint, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896614.png
24,Nick Kern,G,"6' 6""",190 lbs,FR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684145.png
33,Josh Banks,G,"6' 5""",175 lbs,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432402.png
34,Levi Stockard III,F,"6' 8""",240 lbs,SR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277897.png
55,Jimmy Nichols Jr.,F,"6' 8""",225 lbs,JR,"Conway, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397108.png
