number,name,position,height,weight,class,hometown,player_image
0,Kihei Clark,G,"5' 10""",172 lbs,SR,"Woodland Hills, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395677.png
1,Jayden Gardner,F,"6' 6""",246 lbs,SR,"Wake Forest, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396614.png
2,Reece Beekman,G,"6' 2""",181 lbs,SO,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432187.png
4,Armaan Franklin,G,"6' 4""",204 lbs,JR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431744.png
5,Jayden Nixon,G,"6' 3""",200 lbs,SR,"Charlottesville, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395678.png
10,Taine Murray,G,"6' 5""",207 lbs,FR,"Auckland, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4692906.png
11,Malachi Poindexter,G,"6' 2""",190 lbs,SO,"Mineral, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701986.png
12,Chase Coleman,G,"5' 9""",161 lbs,JR,"Norfolk, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592411.png
13,Chris McGahren,F,"6' 2""",196 lbs,SR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4903591.png
21,Kadin Shedrick,F,"6' 11""",231 lbs,SO,"Holly Springs, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431710.png
22,Francisco Caffaro,C,"7' 1""",242 lbs,JR,"Santa Fe, Argentina",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395679.png
23,Kody Stattmann,G,"6' 8""",200 lbs,SR,"Cairns, QLD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395680.png
24,Igor Milicic Jr.,G,"6' 10""",224 lbs,FR,"Pula, Croatia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897404.png
33,Carson McCorkle,G,"6' 3""",185 lbs,SO,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432511.png
