number,name,position,height,weight,class,hometown,player_image
0,Timothy Barnes,G,"6' 3""",--,FR,"West Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897230.png
1,Evan Gilyard II,G,"5' 10""",170 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279109.png
2,Justus Peuser,G,"6' 1""",--,FR,"Rheinhausen, Germany",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897231.png
3,Arkel Lamar,F,"6' 5""",235 lbs,SR,"Bridgeport, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066775.png
4,Jacob Johnson,G,"6' 5""",180 lbs,SO,"Brooklyn Park, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593970.png
5,Shemarri Allen,G,"6' 4""",--,JR,"Asheville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897232.png
10,Hidde Roessink,F,"6' 10""",220 lbs,JR,"Arnhem, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4565607.png
11,Anderson Kopp,G,"6' 5""",190 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593765.png
12,Blake Bowman,F,"6' 5""",--,FR,"Derby, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897233.png
15,Paxton Payne,G,"6' 2""",185 lbs,SO,"Kansas City, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702635.png
20,Josiah Allick,F,"6' 8""",240 lbs,JR,"Lincoln, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593968.png
21,Sam Martin,G,"6' 0""",185 lbs,SO,"Fort Worth, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593971.png
33,Marvin Nesbitt Jr.,G,"6' 4""",180 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280195.png
34,Jack Chapman,F,"6' 7""",--,FR,"Overland Park, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897234.png
35,Caden Boser,F,"6' 8""",200 lbs,SO,"Eau Claire, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702638.png
44,Trace Evans,F,"6' 9""",--,SO,"Newcastle, NSW",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897235.png
