number,name,position,height,weight,class,hometown,player_image
1,Anthony Walker,F,"6' 9""",215 lbs,SO,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592205.png
2,Isaiah Wong,G,"6' 3""",185 lbs,SO,"Piscataway, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431727.png
3,Charlie Moore,G,"5' 11""",180 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066345.png
4,Bensley Joseph,G,"6' 1""",195 lbs,FR,"Arlington, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683753.png
5,Harlond Beverly,G,"6' 5""",195 lbs,SO,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431701.png
10,Filippos Gkogkos,G,"6' 3""",193 lbs,SO,"Athens, Greece",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592206.png
11,Jordan Miller,G,"6' 7""",195 lbs,JR,"Middleburg, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396818.png
13,Jakai Robinson,G,"6' 4""",200 lbs,FR,"Ossining, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683741.png
14,Rodney Miller Jr.,C,"7' 0""",235 lbs,SR,"Laurelton, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4065671.png
21,Sam Waardenburg,F,"6' 10""",225 lbs,SR,"Auckland, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4079701.png
22,Deng Gak,F,"6' 11""",220 lbs,JR,"Sydenham, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277891.png
23,Kameron McGusty,G,"6' 5""",190 lbs,SR,"Katy, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066310.png
32,Thomas Oosterbroek,F,"6' 7""",235 lbs,FR,"Amsterdam, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897396.png
55,Wooga Poplar,G,"6' 5""",195 lbs,FR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897397.png
