number,name,position,height,weight,class,hometown,player_image
1,Dakota Leffew,G,"6' 5""",185 lbs,SO,"Hampton, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703167.png
2,Deandre Thomas,G,"6' 5""",195 lbs,SR,"Inglewood, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703168.png
3,Jaylin Gibson,G,"6' 3""",190 lbs,FR,"Evanston, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897975.png
4,Dola Adebayo,F,"6' 8""",190 lbs,FR,"Ocala, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897976.png
5,Jalen Benjamin,G,"5' 10""",160 lbs,JR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431903.png
10,Dante Bouchard,G,"6' 0""",175 lbs,FR,"Gloversville, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897977.png
11,Elijah Elliott,G,"6' 0""",165 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897978.png
12,Jedy Cordilia,F,"6' 9""",210 lbs,FR,"Tilburg, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897979.png
13,Mezie Offurum,F,"6' 8""",230 lbs,SR,"Germantown, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396837.png
15,Bankeys Omari,G,"6' 2""",165 lbs,FR,"Germantown, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897980.png
22,Nana Opoku,F,"6' 9""",215 lbs,SR,"Woodbridge, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279871.png
23,Josh Reaves,G,"6' 4""",205 lbs,SO,"Hamden, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703169.png
24,Frantisek Barton,F,"6' 7""",210 lbs,SO,"Brno, Czech Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703170.png
34,Jalen Jefferson,F,"6' 7""",200 lbs,SR,"Hopewell, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397978.png
35,Winston Moore,G,"6' 5""",210 lbs,SO,"Frederick, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703171.png
42,Malik Jefferson,F,"6' 9""",230 lbs,SR,"Hopewell, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397980.png
