number,name,position,height,weight,class,hometown,player_image
0,Noah Gurley,F,"6' 8""",215 lbs,SR,"Fayetteville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280015.png
1,Jusaun Holt,G,"6' 6""",190 lbs,FR,"Tacoma, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684152.png
2,Darius Miles,F,"6' 6""",185 lbs,SO,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433561.png
3,JD Davison,G,"6' 3""",195 lbs,FR,"Letohatchee, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4576085.png
4,Juwan Gary,F,"6' 6""",218 lbs,SO,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431707.png
5,Jaden Shackelford,G,"6' 3""",200 lbs,JR,"Hesperia, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432846.png
10,Charles Bediako,C,"7' 0""",225 lbs,FR,"Brampton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4565203.png
12,Delaney Heard,G,"6' 3""",198 lbs,SO,"Canton, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702175.png
13,Jahvon Quinerly,G,"6' 1""",175 lbs,JR,"Hackensack, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397132.png
14,Keon Ellis,G,"6' 6""",175 lbs,SR,"Eustis, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702177.png
15,Tyler Barnes,F,"6' 8""",210 lbs,SR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4290294.png
21,Britton Johnson,G,"6' 4""",185 lbs,SR,"Mountain Brook, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4402920.png
22,Keon Ambrose-Hylton,F,"6' 8""",215 lbs,SO,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702178.png
24,Jaden Quinerly,G,"6' 0""",155 lbs,SO,"Hackensack, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702179.png
25,Nimari Burnett,G,"6' 4""",190 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4708027.png
30,Adam Cottrell,G,"6' 3""",200 lbs,JR,"Flowery Branch, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4598102.png
33,James Rojas,F,"6' 8""",220 lbs,SR,"Jamestown, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592740.png
35,Alex Tchikou,F,"6' 11""",230 lbs,FR,"Paris, France",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702182.png
