number,name,position,height,weight,class,hometown,player_image
0,Lahat Thioune,C,"6' 10""",228 lbs,JR,"Dakar, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397151.png
1,David Jenkins Jr.,G,"6' 1""",204 lbs,SR,"Tacoma, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279527.png
2,Both Gach,G,"6' 6""",189 lbs,SR,"Austin, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397145.png
3,Bostyn Holt,F,"6' 6""",199 lbs,JR,"Portland, OR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898375.png
5,Jaxon Brenchley,G,"6' 5""",195 lbs,JR,"Providence, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592431.png
10,Marco Anthony,G,"6' 5""",223 lbs,SR,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278034.png
11,Riley Battin,F,"6' 9""",230 lbs,SR,"Westlake Village, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397149.png
13,Eli Ballstaedt,G,"6' 5""",197 lbs,JR,"Midway, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592433.png
20,Lazar Stefanovic,G,"6' 7""",186 lbs,FR,"Belgrade, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4708167.png
21,Dusan Mahorcic,F,"6' 10""",226 lbs,SR,"Belgrade, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703903.png
25,Rollie Worster,G,"6' 4""",201 lbs,SO,"Missoula, MT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701995.png
31,Jack Jamele,G,"6' 6""",174 lbs,SO,"Palos Verdes, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702458.png
34,Harrison Creer,G,"6' 4""",234 lbs,FR,"Holladay, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702459.png
35,Branden Carlson,C,"7' 0""",216 lbs,JR,"South Jordan, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592435.png
55,Gabe Madsen,G,"6' 6""",186 lbs,SO,"Rochester, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432753.png
