number,name,position,height,weight,class,hometown,player_image
0,Clark Slajchert,G,"6' 1""",160 lbs,SO,"Thousand Oaks, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702954.png
1,Colin Chambers,G,"6' 0""",185 lbs,SO,"Malvern, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702955.png
2,Jonah Charles,G,"6' 4""",180 lbs,JR,"Roselle, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593350.png
3,Jordan Dingle,G,"6' 3""",195 lbs,SO,"Valley Stream, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593351.png
4,Max Lorca-Lloyd,C,"6' 9""",215 lbs,JR,"Melbourne, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431800.png
5,Jelani Williams,G,"6' 5""",200 lbs,SR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279561.png
10,Alex Imegwu,G,"6' 6""",220 lbs,SR,"Short Hills, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397981.png
11,Michael Moshkovitz,F,"6' 7""",220 lbs,JR,"Jerusalem, Israel",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702956.png
12,Gus Larson,F,"6' 10""",205 lbs,FR,"New Canaan, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898223.png
13,Nick Spinoso,F,"6' 9""",240 lbs,FR,"Port Washington, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898224.png
14,Max Martz,F,"6' 6""",220 lbs,SO,"Upper Arlington, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593353.png
15,Andrew Laczkowski,G,"6' 6""",190 lbs,SO,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702957.png
21,Bryce Washington,G,"6' 4""",185 lbs,SR,"Southfield, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397982.png
22,Lucas Monroe,G,"6' 6""",200 lbs,JR,"Huntingdon Valley, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593352.png
23,Michael Wang,F,"6' 10""",230 lbs,SR,"Tai Yuan, China",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397983.png
24,Reese McMullen,G,"6' 3""",180 lbs,FR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898225.png
25,Eddie Holland III,G,"6' 6""",205 lbs,FR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898226.png
34,Griffin Ryan,G,"6' 5""",230 lbs,SR,"Winnetka, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397984.png
40,George Smith,G,"6' 4""",200 lbs,FR,"Salem, NH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898227.png
