number,name,position,height,weight,class,hometown,player_image
0,Caleb Nero,G,"6' 2""",180 lbs,JR,"Tulsa, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397387.png
2,Matt Norman,G,"6' 4""",195 lbs,SO,"Orem, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897277.png
3,Reid Grant,G,"6' 3""",185 lbs,FR,"Johnston, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897278.png
4,A'Jahni Levias,F,"6' 6""",215 lbs,FR,"Vallejo, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897279.png
5,Jackson Anderson,G,"6' 2""",170 lbs,FR,"Hillsboro, ND",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897285.png
10,Tsotne Tsartsidze,F,"6' 9""",235 lbs,SO,"Tbilisi, Georgia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897280.png
11,Bentiu Panoam,G,"6' 2""",160 lbs,SR,"Anchorage, AK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398189.png
12,Gavin McGrath,F,"6' 10""",205 lbs,FR,"Onalaska, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897281.png
15,Brady Danielson,F,"6' 4""",205 lbs,JR,"York, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593736.png
21,Ethan Igbanugo,G,"6' 2""",185 lbs,SR,"Lakeville, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278634.png
23,Paul Bruns,G,"6' 4""",190 lbs,FR,"Jefferson, SD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897282.png
32,Brendan Howard,F,"6' 5""",230 lbs,JR,"Great Falls, MT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897283.png
34,Brian Mathews,F,"6' 9""",230 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897284.png
35,Mitchell Sueker,F,"6' 9""",220 lbs,SR,"Marshall, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702668.png
