number,name,position,height,weight,class,hometown,player_image
0,Leslie Nkereuwem,F,"6' 7""",225 lbs,JR,"Lawrenceville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432064.png
1,Isaiah Wilkins,G,"6' 4""",220 lbs,SR,"Winston-Salem, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395681.png
2,Nate Lliteras,G,"6' 7""",210 lbs,SO,"Seward, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432036.png
3,DeShaun Wade,G,"6' 2""",200 lbs,SR,"Virginia Beach, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396618.png
4,Zac Watson,F,"6' 7""",215 lbs,SR,"Plano, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397617.png
5,Jaylani Darden,G,"6' 5""",185 lbs,FR,"Norfolk, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897636.png
11,Justin Hill,G,"6' 0""",185 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702127.png
12,Jordan Perkins,G,"6' 1""",190 lbs,SR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4284169.png
13,Prosper Obidiebube,F,"6' 7""",210 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593464.png
21,Trey Hicks,F,"6' 8""",--,FR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897637.png
22,Ga'Khari LaCount,G,"6' 1""",175 lbs,FR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897638.png
23,D'Avian Houston,G,"6' 1""",212 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4585602.png
24,Cameron O'Conner,G,"6' 5""",185 lbs,JR,"Roanoke, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592752.png
25,Michael Christmas,F,"6' 6""",225 lbs,JR,"Virginia Beach, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431827.png
35,Jesper Granlund,F,"6' 6""",210 lbs,SO,"Helsinki, Finland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702126.png
44,C.J. Williams,G,"6' 0""",180 lbs,SR,"Chester, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702129.png
