number,name,position,height,weight,class,hometown,player_image
1,Kam Jones,G,"6' 4""",185 lbs,FR,"Cordova, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4697268.png
2,Emarion Ellis,G,"6' 5""",185 lbs,FR,"Davenport, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4698721.png
4,Stevie Mitchell,G,"6' 2""",190 lbs,FR,"Reading, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683840.png
5,Greg Elliott,G,"6' 3""",180 lbs,JR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278570.png
10,Justin Lewis,F,"6' 7""",245 lbs,FR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432239.png
12,Olivier-Maxence Prosper,F,"6' 8""",220 lbs,FR,"Montreal, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4595400.png
13,Oso Ighodaro,F,"6' 9""",215 lbs,FR,"Chandler, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4601023.png
21,Cameron Brown,G,"6' 1""",190 lbs,FR,"Plano, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897414.png
22,Tyler Kolek,G,"6' 3""",190 lbs,FR,"Cumberland, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433225.png
23,David Joplin,F,"6' 7""",215 lbs,FR,"Brookfield, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684306.png
32,Darryl Morsell,G,"6' 5""",205 lbs,SR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277954.png
35,Kur Kuath,F,"6' 10""",215 lbs,SR,"Biemnon, South Sudan",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397028.png
40,Keeyan Itejere,F,"6' 9""",205 lbs,FR,"Knightdale, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684207.png
41,Brendan Carney,G,"6' 2""",190 lbs,SO,"Menlo Park, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592466.png
42,Michael Kennedy,F,"6' 6""",190 lbs,SO,"Mequon, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592467.png
