number,name,position,height,weight,class,hometown,player_image
0,Jamarii Thomas,G,"6' 0""",185 lbs,FR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897713.png
1,Jaylen Fornes,G,"6' 3""",195 lbs,SR,"Pamlico County, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067294.png
2,Shykeim Phillips,G,"6' 2""",180 lbs,JR,"Winterville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592975.png
3,James Baker,G,"6' 7""",205 lbs,SR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279875.png
4,Mike Okauru,G,"6' 4""",190 lbs,SR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278057.png
10,Jamahri Harvey,G,"6' 5""",175 lbs,SO,"Fayetteville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702775.png
13,Trazarien White,F,"6' 6""",180 lbs,FR,"Mansfield, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897714.png
14,Alec Oglesby,G,"6' 5""",195 lbs,SO,"Lawrenceville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702696.png
20,Logan Morrissey,G,"6' 4""",200 lbs,FR,"Tampa, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4710040.png
21,Khamari McGriff,F,"6' 8""",175 lbs,FR,"Tallahassee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897715.png
22,Khadim Samb,G,"6' 7""",200 lbs,JR,"Marietta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397286.png
23,Amari Kelly,F,"6' 9""",230 lbs,JR,"Norcross, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396804.png
24,Makoa Surigao,G,"6' 2""",185 lbs,FR,"Wilmington, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897716.png
30,Jaylen Sims,G,"6' 6""",210 lbs,SR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397570.png
44,Houston Carter,F,"5' 11""",175 lbs,FR,"Lovingston, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4912681.png
