number,name,position,height,weight,class,hometown,player_image
0,Kurt Samuels Jr.,F,"6' 5""",230 lbs,SO,"Alexandria, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702869.png
1,Jake Milkereit,G,"6' 5""",200 lbs,SO,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702870.png
2,Julian Lewis,G,"6' 6""",200 lbs,FR,"Ann Arbor, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897717.png
4,Brandon Carroll,G,"6' 7""",210 lbs,SR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067526.png
5,Yuri Covington,G,"6' 1""",192 lbs,SO,"Wilkes-barre, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702871.png
10,Rainers Hermanovskis,G,"6' 4""",201 lbs,JR,"Smiltene, Latvia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592987.png
12,Tyler Rice,G,"6' 1""",178 lbs,FR,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897718.png
15,Miguel Ayesa,G,"6' 5""",201 lbs,JR,"Madrid, Spain",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592988.png
21,Quinn Blair,F,"6' 7""",225 lbs,SR,"Livonia, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397603.png
22,Thatcher Stone,G,"6' 6""",200 lbs,JR,"Medford, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592989.png
23,Connor Kochera,G,"6' 5""",200 lbs,SO,"Arlington Heights, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4585606.png
24,Austin Washburn,G,"6' 4""",175 lbs,SR,"Powhatan, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397605.png
30,Mehkel Harvey,F,"6' 9""",225 lbs,SR,"Huntington Beach, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397606.png
33,Langdon Hatton,F,"6' 10""",230 lbs,FR,"Georgetown, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897719.png
35,Ben Wight,F,"6' 9""",205 lbs,SO,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433119.png
