number,name,position,height,weight,class,hometown,player_image
0,Rasheed Browne,G,"6' 2""",182 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703700.png
1,Mardrez McBride,G,"6' 2""",180 lbs,SR,"Augusta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702770.png
2,Aaron Scott,G,"6' 7""",190 lbs,FR,"Spring, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897517.png
4,Thomas Bell,F,"6' 6""",205 lbs,SR,"East Saint Louis, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592870.png
5,Tylor Perry,G,"5' 11""",182 lbs,JR,"Fort Coffee, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897518.png
10,Jahmiah Simmons,F,"6' 4""",220 lbs,SR,"St. Thomas, Virgin Islands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067774.png
11,JJ Murray,G,"6' 1""",180 lbs,SR,"Rowlett, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397560.png
12,Bryce Zephir,G,"6' 4""",200 lbs,SO,"Carson, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897519.png
13,Arsh Mattu,G,"6' 3""",192 lbs,FR,"Lewisville, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897520.png
14,Dylan McKeon,G,"6' 3""",180 lbs,FR,"Garland, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897521.png
15,Rubin Jones,G,"6' 5""",190 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432430.png
21,Chris Morgan,F,"6' 8""",243 lbs,FR,"Desoto, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897522.png
23,Matthew Stone,G,"6' 4""",205 lbs,FR,"Kingfisher, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897523.png
33,Abou Ousmane,F,"6' 10""",230 lbs,SO,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702773.png
44,Hameir Wright,F,"6' 8""",208 lbs,SR,"Albany, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278544.png
