number,name,position,height,weight,class,hometown,player_image
1,Brock Gilbert,G,"5' 10""",170 lbs,JR,"Syracuse, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701243.png
2,Trey Edmonds,F,"6' 9""",240 lbs,FR,"Denver, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896871.png
3,Cameron Gooden,G,"5' 11""",175 lbs,JR,"Frisco, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701244.png
4,Andre Mulibea,F,"6' 6""",210 lbs,FR,"Salt Lake City, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701246.png
5,Jamaal Barnes,G,"6' 2""",170 lbs,SO,"Moreno Valley, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896872.png
10,Hunter Bohls,G,"6' 0""",165 lbs,FR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896873.png
11,Noa Gonsalves,G,"6' 1""",170 lbs,FR,"Lehi, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896874.png
14,Dancell Leter,F,"6' 8""",200 lbs,JR,"Paramaribo, Suriname",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896875.png
21,Isaiah Pope,G,"6' 6""",200 lbs,SO,"Yorba Linda, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701255.png
22,Frank Staine,F,"6' 6""",200 lbs,SO,"Inglewood, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701245.png
24,Jacob Nicolds,F,"6' 5""",215 lbs,JR,"Gilbert, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4408086.png
30,Chase Berry,F,"6' 6""",225 lbs,SR,"Lehi, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593033.png
34,Emad Elniel,G,"6' 6""",195 lbs,FR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701248.png
40,Trevon Allfrey,F,"6' 7""",230 lbs,FR,"West Jordan, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701249.png
44,Hunter Schofield,F,"6' 8""",225 lbs,SR,"Spanish Fork, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701250.png
54,Mark Hatch,G,"6' 0""",180 lbs,JR,"Mesa, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701253.png
NA,Brock Staheli,G,"6' 3""",210 lbs,JR,"Santa Clara, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701256.png
