number,name,position,height,weight,class,hometown,player_image
0,Khalil Robinson,G,"6' 0""",160 lbs,JR,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432102.png
1,Dontarius James,F,"6' 8""",225 lbs,SR,"Kershaw, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397138.png
2,Steve Settle III,F,"6' 10""",175 lbs,SO,"Glenarden, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704043.png
3,Elijah Hawkins,G,"5' 11""",160 lbs,FR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897766.png
4,Sam Green,F,"6' 6""",230 lbs,SR,"Bowie, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067227.png
10,Deven Richmond,G,"6' 4""",190 lbs,SR,"Bowie, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704044.png
11,Kyle Foster,G,"6' 5""",172 lbs,SR,"Hampton, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279792.png
13,Thomas Weaver,G,"5' 10""",165 lbs,SO,"Upper Marlboro, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704042.png
20,Randall Brumant,F,"6' 7""",220 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279466.png
22,Aljaz Vidmar,F,"6' 9""",210 lbs,FR,"Ljubljana, Slovenia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897767.png
24,Jordan Wood,F,"6' 9""",200 lbs,SO,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4704048.png
32,Ayodele Taiwo,F,"6' 9""",250 lbs,FR,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897770.png
33,Tai Bibbs,G,"6' 3""",190 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279470.png
34,Bryce Harris,G,"6' 4""",220 lbs,FR,"Brentwood, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897768.png
35,Miles Stewart,F,"6' 7""",195 lbs,FR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897769.png
