number,name,position,height,weight,class,hometown,player_image
0,Jalen Gabbidon,G,"6' 5""",190 lbs,SR,"Harrisburg, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279696.png
1,Eze Dike,G,"6' 2""",195 lbs,SR,"Imo State, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398011.png
2,Bez Mbeng,G,"6' 4""",195 lbs,FR,"Potomac, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898237.png
3,August Mahoney,G,"6' 4""",190 lbs,SO,"Saratoga Springs, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593361.png
4,John Poulakidas,G,"6' 5""",190 lbs,FR,"Naperville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898238.png
5,Azar Swain,G,"6' 0""",185 lbs,SR,"Brockton, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279697.png
10,Matthue Cotton,G,"6' 5""",200 lbs,JR,"Voorhees, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398012.png
11,Emir Buyukhanli,G,"6' 5""",210 lbs,FR,"Ankara, Turkey",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898240.png
12,Teo Rice,G,"6' 2""",190 lbs,FR,"Bethesda, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898241.png
13,Michael Feinberg,G,"6' 4""",195 lbs,JR,"Hidden Hills, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398013.png
14,Jameel Alausa,F,"6' 7""",210 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279698.png
15,EJ Jarvis,F,"6' 8""",220 lbs,JR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431872.png
20,Jack Molloy,F,"6' 8""",225 lbs,FR,"Greenwich, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898244.png
21,Luke Kolaja,F,"6' 8""",225 lbs,FR,"Montclair, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898245.png
22,Matt Knowling,F,"6' 5""",195 lbs,SO,"Ellington, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898246.png
23,Yussif Basa-Ama,F,"6' 8""",200 lbs,SO,"Bolgatanga, Ghana",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898247.png
24,Yassine Gharram,G,"6' 3""",185 lbs,FR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898248.png
30,Jake Lanford,F,"6' 10""",230 lbs,JR,"Charleston, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398014.png
35,Isaiah Kelly,F,"6' 7""",215 lbs,JR,"Augusta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398015.png
