number,name,position,height,weight,class,hometown,player_image
0,Dakota Rivers,F,"6' 8""",208 lbs,JR,"Windermere, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592248.png
1,Luis Rolon,G,"6' 2""",205 lbs,SO,"Ponce, Puerto Rico",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700869.png
2,Caleb Catto,G,"6' 5""",182 lbs,SR,"Cape Coral, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396688.png
3,Franco Miller Jr.,G,"6' 3""",201 lbs,JR,"Freeport, GB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396967.png
4,Cyrus Largie,G,"6' 3""",204 lbs,JR,"Miramar, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592249.png
5,Tavian Dunn-Martin,G,"5' 8""",155 lbs,SR,"Huntington, WV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067358.png
10,Zach Anderson,F,"6' 7""",205 lbs,SO,"Apopka, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700870.png
11,Matt Halvorsen,G,"6' 1""",183 lbs,SR,"Kingsport, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280115.png
13,Victor Rosa,G,"6' 5""",188 lbs,SO,"Naranjito, Puerto Rico",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432490.png
15,Andre Weir,C,"6' 10""",265 lbs,FR,"Hollywood, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4741885.png
20,Chance Jackson,G,"6' 6""",202 lbs,JR,"Tampa, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592254.png
21,Kevin Samuel,C,"6' 11""",255 lbs,SR,"Codrington Village, Antigua & Barbuda",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277915.png
23,Carlos Rosario,F,"6' 8""",220 lbs,JR,"Santo Domingo, Dominican Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703639.png
32,Austin Richie,G,"6' 6""",226 lbs,SR,"Glenwood, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397858.png
44,Kyle Riemenschneider,F,"6' 5""",205 lbs,SO,"Fort Myers, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897556.png
51,Lenny Ricca,G,"6' 2""",170 lbs,JR,"Weston, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592256.png
