number,name,position,height,weight,class,hometown,player_image
0,Abdul Ado,F,"6' 11""",255 lbs,SR,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066288.png
2,A.J. McGinnis,G,"6' 3""",180 lbs,SO,"Huntsville, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703826.png
3,Mike Saunders Jr.,G,"6' 0""",185 lbs,SO,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432403.png
5,David DeJulius,G,"6' 0""",190 lbs,SR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397202.png
11,CJ Anthony,G,"6' 0""",195 lbs,FR,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897054.png
15,John Newman III,F,"6' 5""",205 lbs,SR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395622.png
23,Mika Adams-Woods,G,"6' 3""",185 lbs,JR,"Syracuse, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431831.png
24,Jeremiah Davenport,G,"6' 7""",210 lbs,JR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592898.png
25,Hayden Koval,C,"7' 1""",225 lbs,SR,"Prosper, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278265.png
30,Viktor Lakhin,F,"6' 11""",245 lbs,SO,"Anapa, Russia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701192.png
31,Sam Martin,G,"5' 10""",175 lbs,SR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278221.png
32,Jarrett Hensley,F,"6' 8""",220 lbs,SO,"Merriam, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703828.png
33,Ody Oguama,F,"6' 9""",225 lbs,JR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432075.png
43,Rob Banks,F,"6' 5""",210 lbs,JR,"Bracknell, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592900.png
45,Mason Madsen,G,"6' 4""",200 lbs,SO,"Rochester, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4581506.png
