number,name,position,height,weight,class,hometown,player_image
0,Miryne Thomas,F,"6' 8""",200 lbs,SR,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279796.png
1,Demarius Jacobs,G,"6' 2""",185 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397198.png
2,Luke Bumbalough,G,"6' 1""",180 lbs,JR,"New Castle, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593397.png
3,Teemu Suokas,G,"6' 2""",185 lbs,SO,"Helsinki, Finland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703075.png
4,Josh Bryan,G,"6' 5""",185 lbs,JR,"Muncie, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703076.png
5,Payton Sparks,C,"6' 9""",240 lbs,FR,"Winchester, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898008.png
11,Basheer Jihad,F,"6' 9""",220 lbs,FR,"North Farmington, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898009.png
12,Jaylin Sellers,G,"6' 4""",180 lbs,FR,"Columbus, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898010.png
13,Kani Acree,G,"6' 6""",185 lbs,JR,"Carbondale, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397812.png
14,Mickey Pearson,F,"6' 7""",210 lbs,JR,"Elizabethtown, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431796.png
23,Reggie Jones,G,"6' 7""",210 lbs,SR,"Marion, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067408.png
24,Jalen Windham,G,"6' 5""",180 lbs,JR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433123.png
25,Luke Brown,G,"6' 2""",175 lbs,FR,"Hartford City, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4912654.png
34,Ben Hendriks,C,"6' 10""",215 lbs,JR,"Mississauga, AB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593398.png
44,Blake Huggins,C,"6' 10""",245 lbs,SR,"Union City, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279316.png
45,Tyler Cochran,G,"6' 2""",220 lbs,JR,"Bolingbrook, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431930.png
