number,name,position,height,weight,class,hometown,player_image
1,Zahree Harrison,G,"6' 0""",190 lbs,SO,"West Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703193.png
2,Ramiir Dixon-Conover,G,"6' 3""",185 lbs,SR,"Newark, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398016.png
3,Luke Ruggery,G,"5' 11""",160 lbs,SO,"Duncansville, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593116.png
4,Ronell Giles Jr.,G,"6' 4""",185 lbs,SO,"Brandywine, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703194.png
5,Myles Thompson,F,"6' 6""",230 lbs,SR,"Camden, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398017.png
11,Maxwell Land,G,"6' 4""",185 lbs,SO,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433582.png
13,Marlon Hargis,F,"6' 7""",205 lbs,SR,"Mays Landing, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398054.png
15,Chukwu Ikediashi,F,"6' 8""",220 lbs,JR,"Hoboken, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703195.png
20,Brendan Scanlon,G,"5' 8""",155 lbs,FR,"State College, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4902704.png
21,Ben Seidel,G,"6' 0""",170 lbs,JR,"Johnstown, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593118.png
22,Tyler Stewart,G,"6' 8""",195 lbs,SR,"Silver Spring, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066690.png
23,A.J. Labriola,G,"6' 2""",185 lbs,SR,"Altoona, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398019.png
31,Brad McCabe,G,"6' 6""",185 lbs,SO,"Manasquan, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593119.png
32,Jeriah Coleman,F,"7' 0""",220 lbs,SO,"Anchorage, AK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703196.png
33,Josh Cohen,F,"6' 10""",220 lbs,SO,"Lincroft, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593120.png
42,Mark Flagg,F,"6' 9""",215 lbs,SR,"Fairless Hills, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280256.png
