number,name,position,height,weight,class,hometown,player_image
0,Elton Walker,F,"6' 4""",200 lbs,SR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703214.png
1,Carlos Paez,G,"5' 10""",180 lbs,JR,"Naguanagua, Venezuela",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433055.png
2,Noel Scott,G,"6' 3""",190 lbs,SO,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897236.png
3,Caleb Stone-Carrawell,F,"6' 7""",215 lbs,FR,"Concord, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592841.png
4,Elijah Hutchins-Everett,C,"6' 11""",270 lbs,FR,"Orange, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433161.png
5,Drew Calderon,G,"6' 4""",180 lbs,FR,"The Woodlands, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897237.png
10,Jalen Ware,F,"6' 8""",200 lbs,FR,"Winston-Salem, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897238.png
11,Corbin Merritt,F,"6' 8""",240 lbs,SR,"Lloyd, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592215.png
14,DJ Peavy,G,"6' 2""",190 lbs,JR,"Cibolo, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398224.png
20,Codey Bates,G,"6' 2""",205 lbs,JR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4598340.png
22,Alec Woodard,G,"6' 2""",200 lbs,JR,"Rutledge, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432150.png
23,Assane Diouf,C,"7' 2""",250 lbs,SO,"Dakar, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397276.png
24,Cameron Copeland,F,"6' 7""",185 lbs,JR,"Douglasville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396777.png
33,Chandler Clements,F,"6' 7""",195 lbs,SO,"Red Boiling Springs, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4710472.png
42,Jacob Roberts,G,"6' 0""",160 lbs,FR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4913969.png
55,Tariq Silver,G,"6' 5""",200 lbs,SR,"Clarksville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279332.png
