number,name,position,height,weight,class,hometown,player_image
0,Gediminas Mokseckas,G,"6' 4""",195 lbs,SO,"Vilnius, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702004.png
1,Ricky Clemons,G,"6' 2""",205 lbs,SR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397332.png
2,PJ Carter,G,"6' 5""",175 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702000.png
4,Broc Bidwell,G,"6' 0""",170 lbs,FR,"Cumming, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4782965.png
5,Messiah Thompson,G,"5' 8""",165 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432127.png
10,Milos Stajcic,C,"6' 10""",240 lbs,SR,"Belgrade, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397334.png
11,Jordan Whitfield,G,"6' 1""",175 lbs,SR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278681.png
12,Jesus Carralero,F,"6' 8""",215 lbs,JR,"Malaga, Spain",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592654.png
13,Austin McCullough,G,"6' 5""",205 lbs,SR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278142.png
14,Jaden Kennedy,G,"6' 4""",180 lbs,FR,"District Heights, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702002.png
15,Dakari Johnson,G,"6' 0""",180 lbs,SO,"Raeford, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897622.png
20,Thomas Dees,G,"6' 3""",185 lbs,SO,"Four Oaks, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702001.png
21,Nathan Yow,G,"6' 0""",170 lbs,JR,"Sanford, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897623.png
22,Laurynas Vaistaras,F,"6' 6""",210 lbs,SO,"Plunge, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702005.png
23,Joshua Lusane,F,"6' 7""",235 lbs,JR,"Americus, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592655.png
25,Darwin Randolph,G,"6' 0""",180 lbs,FR,"Chattanooga, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897624.png
30,Ethan Lynch,G,"6' 2""",210 lbs,SO,"Accokeek, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702003.png
44,Mason Grant,G,"6' 5""",190 lbs,FR,"North Charleston, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897625.png
45,Cedric Henderson Jr.,G,"6' 6""",190 lbs,SR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592657.png
