number,name,position,height,weight,class,hometown,player_image
0,Joshua Beadle,G,"6' 3""",180 lbs,FR,"Columbia, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4698718.png
1,Ian Schieffelin,F,"6' 7""",225 lbs,FR,"Loganville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4693954.png
2,Al-Amir Dawes,G,"6' 2""",182 lbs,JR,"Newark, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431730.png
3,Chase Hunter,G,"6' 4""",204 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592184.png
4,Nick Honor,G,"5' 10""",205 lbs,JR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396810.png
5,Hunter Tyson,F,"6' 8""",215 lbs,SR,"Monroe, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395620.png
10,Ben Middlebrooks,F,"6' 10""",232 lbs,FR,"Fort Lauderdale, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684998.png
11,Parker Fox,G,"6' 7""",210 lbs,SR,"Reno, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395621.png
12,Alex Hemenway,G,"6' 4""",195 lbs,JR,"Newburgh, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433001.png
13,David Collins,G,"6' 4""",217 lbs,SR,"Youngstown, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278306.png
14,Devin Foster,G,"6' 2""",180 lbs,JR,"Canton, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897104.png
15,Jack Nauseef,G,"6' 1""",160 lbs,JR,"Dayton, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897105.png
24,PJ Hall,F,"6' 10""",235 lbs,SO,"Spartanburg, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701225.png
32,Daniel Nauseef,F,"6' 7""",215 lbs,FR,"Dayton, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4911083.png
33,Naz Bohannon,F,"6' 6""",232 lbs,SR,"Lorain, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4285366.png
