number,name,position,height,weight,class,hometown,player_image
0,Terrell Williams,F,"6' 6""",200 lbs,SO,"Arlington, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594110.png
1,Ahsante Shivers,G,"6' 4""",205 lbs,SR,"Seat Pleasant, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067352.png
2,J'Quan Ewing,F,"6' 9""",195 lbs,FR,"Clarksville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897807.png
3,P.J. Byrd,G,"6' 1""",175 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397229.png
4,Isaiah Rollins,G,"6' 3""",185 lbs,SR,"Opelousas, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398430.png
5,Jayden Saddler,G,"6' 1""",195 lbs,SR,"Aberdeen, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4402919.png
10,Delor Johnson,G,"6' 3""",195 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433014.png
11,DeSean Woods,G,"6' 0""",165 lbs,SO,"Lexington, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703201.png
12,Damien Sears,F,"6' 7""",245 lbs,SR,"Haughton, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067150.png
13,Dre'Shawn Allen,G,"6' 1""",170 lbs,JR,"Auburn Hills, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593845.png
14,Jason Holliday,G,"6' 5""",205 lbs,SR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593685.png
20,Gavin Harris,G,"6' 2""",155 lbs,FR,"Gonzales, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897808.png
22,Brion Whitley,G,"6' 4""",200 lbs,JR,"Sarasota, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279890.png
23,Kirk Parker,C,"6' 7""",245 lbs,SR,"Vicksburg, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594117.png
25,Da'Tayvious Gabriel,G,"6' 4""",160 lbs,FR,"Saint Martinville, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897809.png
30,Brendon Brooks,G,"5' 10""",165 lbs,SR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4402918.png
33,Gavin Flowers,F,"6' 7""",200 lbs,FR,"East Orange, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897810.png
35,Tyrone Lyons,G,"6' 7""",190 lbs,JR,"North Amityville, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398221.png
