number,name,position,height,weight,class,hometown,player_image
0,DJ Fairley,G,"6' 2""",190 lbs,FR,"Hoover, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897879.png
1,Myles Parker,F,"6' 7""",210 lbs,SR,"Huntsville, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703104.png
2,Jevon Tatum,G,"6' 1""",180 lbs,SO,"Snellville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703103.png
3,Cameron Tucker,G,"6' 1""",170 lbs,JR,"Birmingham, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594012.png
4,Jabiri Smith,G,"6' 5""",205 lbs,FR,"Duluth, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897880.png
5,Jalen Johnson,F,"6' 7""",230 lbs,JR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594013.png
10,Garrett Hicks,G,"6' 0""",160 lbs,JR,"Madison, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594014.png
11,Abba Lawal,C,"7' 0""",210 lbs,SO,"Kaduna, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703105.png
12,Brandon Powell,G,"6' 3""",205 lbs,SR,"Huntsville, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397898.png
13,Alec Hickman,G,"6' 4""",190 lbs,JR,"Riverside, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4284253.png
15,Dailin Smith,G,"6' 6""",185 lbs,SO,"Colorado Springs, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703106.png
22,London Riley,G,"6' 3""",175 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703107.png
23,Anjay Cortez,F,"6' 8""",185 lbs,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703108.png
24,Eric Lee,G,"6' 4""",195 lbs,FR,"Tampa, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703109.png
34,EJ Williams,C,"6' 10""",275 lbs,JR,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594016.png
