number,name,position,height,weight,class,hometown,player_image
0,Trevian Tennyson,G,"6' 4""",180 lbs,JR,"Arlington, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897296.png
1,Jasman Sangha,F,"6' 8""",225 lbs,JR,"Brampton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897297.png
2,Myles Smith,G,"6' 0""",190 lbs,SR,"Klein, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278341.png
3,Tyrese Nickelson,G,"6' 2""",170 lbs,JR,"Waterloo, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897298.png
4,Jalen Jackson,G,"5' 11""",180 lbs,JR,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592869.png
5,Jordan Roberts,G,"6' 4""",170 lbs,FR,"Grand Prairie, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897299.png
10,Isaac Mushila,F,"6' 5""",208 lbs,JR,"Lubumbashi, Congo",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897300.png
11,Terrion Murdix,G,"6' 1""",170 lbs,JR,"Springfield, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897301.png
12,Owen Dease,F,"6' 8""",180 lbs,FR,"Evansville, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897302.png
13,De'Lazarus Keys,F,"6' 8""",230 lbs,SR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703701.png
14,Donovan Ray,G,"6' 4""",175 lbs,JR,"Fresno, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897303.png
21,Ethan White,G,"6' 3""",185 lbs,SR,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4403714.png
22,Simeon Fryer,G,"6' 5""",185 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703703.png
23,San Antonio Brinson,F,"6' 8""",220 lbs,SR,"Thomson, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278448.png
32,Stephen Faramade,C,"6' 9""",220 lbs,SO,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897304.png
