number,name,position,height,weight,class,hometown,player_image
0,Terquavion Smith,G,"6' 4""",160 lbs,FR,"Greenville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683940.png
1,Dereon Seabron,G,"6' 7""",180 lbs,SO,"Norfolk, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431811.png
3,Cam Hayes,G,"6' 3""",180 lbs,SO,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701837.png
4,Jericole Hellems,F,"6' 7""",200 lbs,SR,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395661.png
5,Thomas Allen,G,"6' 1""",175 lbs,SR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277968.png
10,Breon Pass,G,"6' 0""",175 lbs,FR,"Reidsville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4697269.png
11,Jaylon Gibson,F,"6' 10""",220 lbs,SO,"Zebulon, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4576139.png
12,Chase Graham,G,"6' 1""",180 lbs,JR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592326.png
14,Casey Morsell,G,"6' 3""",200 lbs,JR,"Fort Washington, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431704.png
15,Manny Bates,F,"6' 11""",230 lbs,JR,"Fayetteville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395662.png
20,Alex Nunnally,G,"6' 2""",180 lbs,FR,"Cary, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897398.png
21,Ebenezer Dowuona,F,"6' 11""",225 lbs,SO,"Accra, Ghana",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432447.png
23,Greg Gantt,F,"6' 8""",215 lbs,JR,"Fayetteville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431711.png
24,Ernest Ross,F,"6' 9""",190 lbs,FR,"Alachua, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683542.png
