number,name,position,height,weight,class,hometown,player_image
0,Filip Rebraca,F,"6' 9""",230 lbs,SR,"Sombor, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398190.png
2,Joe Toussaint,G,"6' 0""",190 lbs,JR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432880.png
3,Jordan Bohannon,G,"6' 1""",175 lbs,SR,"Marion, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066366.png
4,Ahron Ulis,G,"6' 3""",195 lbs,SO,"Chicago Heights, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432454.png
11,Tony Perkins,G,"6' 4""",210 lbs,SO,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433130.png
13,Austin Ash,G,"6' 3""",180 lbs,SR,"Cedar Rapids, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277949.png
14,Carter Kingsbury,G,"6' 4""",225 lbs,FR,"Ponca, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897421.png
15,Keegan Murray,F,"6' 8""",225 lbs,SO,"Cedar Rapids, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594327.png
20,Payton Sandfort,G,"6' 7""",215 lbs,FR,"Waukee, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4697270.png
22,Patrick McCaffery,F,"6' 9""",200 lbs,SO,"Iowa City, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432836.png
23,Josh Ogundele,F,"6' 11""",265 lbs,SO,"London, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433231.png
24,Kris Murray,F,"6' 8""",225 lbs,SO,"Cedar Rapids, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594326.png
25,Luc Laketa,G,"6' 4""",180 lbs,FR,"Concord, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897422.png
30,Connor McCaffery,G,"6' 5""",205 lbs,SR,"Iowa City, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277950.png
44,Riley Mulvey,C,"6' 11""",245 lbs,FR,"Rotterdam, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4685004.png
