number,name,position,height,weight,class,hometown,player_image
0,Elijah Hardy,G,"6' 2""",170 lbs,SR,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397156.png
1,Lance Coleman II,F,"6' 6""",205 lbs,SR,"Antioch, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592927.png
2,Nick Herrmann,G,"6' 2""",175 lbs,FR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897659.png
3,Kailen Rains,G,"6' 6""",195 lbs,SO,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4590351.png
4,Atin Wright,G,"6' 1""",160 lbs,SO,"Lakewood, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702491.png
5,Miles Brookins,F,"6' 9""",220 lbs,SR,"Cypress, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278366.png
10,Darius Brown II,G,"6' 2""",195 lbs,SR,"Pasadena, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397450.png
11,Christian Gray,F,"6' 6""",250 lbs,SR,"Moreno Valley, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397274.png
12,Marcel Stevens,G,"6' 2""",175 lbs,SO,"Beverly Hills, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702493.png
13,Onyi Eyisi,F,"6' 9""",225 lbs,SR,"Napa, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396816.png
22,Arman Pezeshkian,G,"5' 10""",170 lbs,SO,"Glendale, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897660.png
23,Elijah Uche,F,"6' 7""",215 lbs,FR,"Granada Hills, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897661.png
24,Fidelis Okereke,F,"6' 6""",240 lbs,SO,"Carson, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702496.png
25,Darius Beane,G,"6' 3""",175 lbs,SR,"Carbondale, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397490.png
32,Brendan Harrick,G,"6' 5""",190 lbs,JR,"Anaheim, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397454.png
33,Miles James,G,"6' 6""",210 lbs,SR,"Inglewood, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592972.png
