number,name,position,height,weight,class,hometown,player_image
0,Austin Inge,G,"6' 0""",190 lbs,SO,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702521.png
1,John Carter Jr.,G,"6' 4""",195 lbs,SR,"Spring Hill, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398147.png
2,Lysander Rehnstrom,G,"6' 4""",200 lbs,FR,"Reston, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4706707.png
3,Sean Yoder,G,"6' 3""",200 lbs,JR,"Dublin, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433132.png
5,Tyler Nelson,F,"6' 6""",215 lbs,JR,"Monroe, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593139.png
10,Christian Jones,G,"6' 1""",192 lbs,JR,"Bowie, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593140.png
11,Jaylen Walker,F,"6' 5""",215 lbs,JR,"Allen, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593141.png
12,Trae Broadnax,G,"6' 3""",195 lbs,SO,"Savannah, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702522.png
14,Kam Summers,G,"6' 4""",190 lbs,FR,"Ocoee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897881.png
15,P.J. Roach Jr.,G,"6' 1""",180 lbs,JR,"Virginia Beach, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593142.png
20,Greg Summers,G,"6' 4""",200 lbs,SR,"Ocoee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398149.png
21,Patrick Dorsey,G,"6' 5""",205 lbs,JR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593143.png
22,Mac MacDonald,G,"6' 1""",177 lbs,FR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897882.png
23,B.J. Knight,F,"6' 5""",225 lbs,SO,"Suwanee, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702523.png
24,P.J. Fenton,F,"6' 7""",212 lbs,JR,"Cary, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593144.png
25,Amir Whitlock,G,"6' 3""",185 lbs,FR,"Plymouth, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897883.png
30,Christian Silva,G,"6' 2""",190 lbs,SR,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398152.png
31,Daniel Deaver,F,"6' 8""",235 lbs,JR,"Falls Church, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593145.png
32,Charles West,G,"6' 3""",198 lbs,SO,"Delray Beach, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702524.png
33,Myles Evans,C,"6' 7""",220 lbs,FR,"Wake Forest, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897884.png
34,Mitch Fischer,F,"6' 9""",215 lbs,FR,"Glen Arm, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897885.png
35,Nate Allison,F,"6' 7""",230 lbs,JR,"Fayetteville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431880.png
41,Tony Atkinson,F,"6' 8""",230 lbs,SO,"Palm Beach Gardens, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702526.png
44,Ejai Washington,C,"6' 8""",240 lbs,SO,"Buford, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702527.png
45,Jaime Hernandez,C,"6' 10""",218 lbs,FR,"Franklin, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897886.png
55,Richard Njoku,F,"6' 7""",235 lbs,SR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398153.png
