number,name,position,height,weight,class,hometown,player_image
0,Marcus Dockery,G,"6' 2""",180 lbs,SO,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433580.png
1,James Graham III,G,"6' 8""",205 lbs,FR,"Milwaukee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4711691.png
4,Fatts Russell,G,"5' 11""",165 lbs,SR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278371.png
5,Eric Ayala,G,"6' 5""",205 lbs,SR,"Wilmington, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397184.png
10,Julian Reese,F,"6' 9""",230 lbs,FR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683742.png
11,Xavier Green,G,"6' 6""",205 lbs,SR,"Williamsburg, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067031.png
12,Pavlo Dziuba,F,"6' 8""",235 lbs,SO,"Kyiv, Ukraine",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702377.png
13,Hakim Hart,G,"6' 8""",205 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431984.png
14,Aidan McCool,G,"6' 3""",165 lbs,SO,"Charleston, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702228.png
15,Simon Wright,F,"6' 7""",225 lbs,SR,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279202.png
20,Ike Cornish,G,"6' 6""",190 lbs,FR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684158.png
23,Ian Martinez,G,"6' 3""",185 lbs,SO,"Heredia, Costa Rica",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4601026.png
24,Donta Scott,F,"6' 8""",230 lbs,JR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432852.png
31,Arnaud Revaz,F,"6' 10""",230 lbs,SO,"Basel, Switzerland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702229.png
32,Brett Karkus,G,"6' 4""",185 lbs,FR,"Hewlett, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897423.png
33,Qudus Wahab,F,"6' 11""",240 lbs,JR,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431739.png
