number,name,position,height,weight,class,hometown,player_image
0,Mark Freeman,G,"5' 11""",165 lbs,JR,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432988.png
1,Sy Chatman,F,"6' 8""",230 lbs,SR,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397162.png
2,Josiah Strong,G,"6' 4""",195 lbs,SR,"Brooklyn Park, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398146.png
3,Howard Fleming Jr.,G,"6' 5""",200 lbs,SO,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703899.png
4,Abdou Ndiaye,F,"6' 9""",200 lbs,JR,"Louga, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397375.png
5,Julian Samuels,G,"6' 1""",160 lbs,FR,"Annawan, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897461.png
10,Emon Washington,G,"6' 5""",190 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703900.png
11,Alston Andrews,F,"6' 9""",230 lbs,SO,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703901.png
12,Antonio Reeves,G,"6' 6""",185 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592686.png
13,Liam McChesney,F,"6' 10""",200 lbs,SO,"Prince Rupert, BC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433038.png
14,Nik Stadelman,G,"6' 0""",185 lbs,SO,"Rockford, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703902.png
22,Kendall Lewis,F,"6' 8""",210 lbs,JR,"Snellville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593851.png
23,Harouna Sissoko,F,"6' 7""",215 lbs,SO,"Kayes, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592687.png
24,Jayden Johnson,G,"6' 6""",210 lbs,SO,"Batavia, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703904.png
25,Alex Kotov,F,"6' 10""",230 lbs,JR,"Moscow, Russia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703905.png
34,Malcolm Miller,G,"6' 4""",210 lbs,SO,"Shelbyville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592685.png
45,Elijah Williams,G,"6' 5""",195 lbs,FR,"Lawrenceville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897462.png
50,Ryan Schmitt,F,"6' 11""",225 lbs,JR,"Van Meter, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897463.png
