number,name,position,height,weight,class,hometown,player_image
0,Trace Young,G,"6' 3""",176 lbs,SO,"Austin, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703222.png
1,John Tonje,G,"6' 5""",222 lbs,JR,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593043.png
2,Jalen Scott,G,"6' 3""",180 lbs,FR,"Surprise, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897512.png
3,Kendle Moore,G,"5' 10""",151 lbs,SR,"Danville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397269.png
4,Isaiah Stevens,G,"6' 0""",180 lbs,JR,"Allen, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432117.png
5,Baylor Hebb,G,"6' 2""",170 lbs,SO,"Colleyville, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4585600.png
10,James Moors,F,"6' 10""",239 lbs,SO,"Auckland, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593039.png
11,Dischon Thomas,F,"6' 9""",232 lbs,JR,"Durham, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593040.png
13,Chandler Jacobs,G,"6' 3""",185 lbs,SR,"Missouri City, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897513.png
15,Jalen Lake,G,"6' 4""",185 lbs,FR,"Waxahachie, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897514.png
21,David Roddy,G,"6' 5""",252 lbs,JR,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593041.png
22,Nick Bassett,F,"6' 4""",193 lbs,JR,"Colorado Springs, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703223.png
23,Isaiah Rivera,G,"6' 5""",209 lbs,SO,"Geneseo, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703224.png
31,Adam Thistlewood,F,"6' 6""",212 lbs,SR,"Golden, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397271.png
35,Jacob Jennissen,C,"6' 11""",232 lbs,SO,"Sauk Centre, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703225.png
