number,name,position,height,weight,class,hometown,player_image
0,Luke Turner,G,"6' 7""",195 lbs,FR,"Temecula, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684160.png
1,Keaton Turner,G,"6' 1""",165 lbs,SO,"Hopewell, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703884.png
2,Max Klesmit,G,"6' 3""",190 lbs,SO,"Neenah, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703885.png
4,Isaiah Bigelow,G,"6' 7""",200 lbs,JR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398275.png
10,Corey Tripp,G,"6' 2""",195 lbs,FR,"Medina, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897355.png
11,Ryan Larson,G,"6' 1""",180 lbs,SR,"Saint Paul, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398276.png
12,Alex Michael,F,"6' 6""",205 lbs,SR,"Greensboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398277.png
13,Morgan Safford,G,"6' 5""",200 lbs,SO,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593739.png
14,Sam Godwin,F,"6' 9""",230 lbs,SO,"Moore, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703886.png
15,Austin Patterson,G,"6' 3""",185 lbs,FR,"Sonora, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4710625.png
20,David Appelgren,C,"7' 1""",245 lbs,SR,"Stockholm, Sweden",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593740.png
21,Dante Kiesenhofer,F,"6' 9""",220 lbs,FR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897356.png
22,Jonathan Steelman,G,"6' 3""",180 lbs,JR,"Aiken, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593741.png
24,Jackson Gore,G,"6' 3""",185 lbs,SO,"Blacksburg, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703888.png
25,Messiah Jones,F,"6' 6""",220 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398279.png
33,B.J. Mack,F,"6' 8""",247 lbs,JR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431837.png
