number,name,position,height,weight,class,hometown,player_image
0,Jalyn Hinton,F,"6' 6""",200 lbs,SR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897312.png
1,Avery Wilson,G,"6' 4""",225 lbs,JR,"Forest Park, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277829.png
2,Roscoe Eastmond,G,"5' 9""",150 lbs,SO,"Marietta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593700.png
3,Roger McFarlane,G,"6' 5""",205 lbs,FR,"Fort Lauderdale, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897313.png
4,Keon Clergeot,G,"6' 1""",190 lbs,SR,"Winter Haven, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066460.png
5,Gage Larvadain,G,"5' 10""",160 lbs,FR,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897314.png
10,JonDarius Warren,G,"6' 0""",190 lbs,JR,"Corinth, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703694.png
11,McKay Howell,F,"6' 7""",190 lbs,SO,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594146.png
12,Matthew Strange,G,"5' 11""",170 lbs,JR,"The Woodlands, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278330.png
13,Antonio Gordon,F,"6' 9""",215 lbs,SO,"Lawton, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431972.png
21,Ryan Burkhardt,G,"6' 5""",185 lbs,SR,"Saint Augustine, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278456.png
22,Nick Caldwell,G,"6' 7""",215 lbs,SO,"Geismar, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594148.png
24,Jamon Kemp,G,"6' 6""",195 lbs,FR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703695.png
25,Joe Kasperzyk,G,"6' 3""",190 lbs,JR,"New Haven, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397945.png
33,Max Brackmann,C,"7' 2""",270 lbs,FR,"Loehne, Germany",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4594150.png
35,Gus Okafor,G,"6' 6""",230 lbs,JR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397641.png
