number,name,position,height,weight,class,hometown,player_image
0,Darlinstone Dubar,G,"6' 7""",202 lbs,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4598640.png
1,Caleb Burgess,G,"6' 3""",170 lbs,JR,"Winston-Salem, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592954.png
2,Jarrod Simmons,F,"6' 8""",215 lbs,SR,"Crescent, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279562.png
3,Zach Cooks,G,"5' 11""",170 lbs,SR,"Lawrenceville, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278449.png
4,Aaron Estrada,G,"6' 3""",190 lbs,JR,"Woodbury, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593385.png
5,Zion Bethea,G,"6' 3""",205 lbs,SO,"South Orange, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433577.png
11,Jaquan Carlos,G,"6' 0""",160 lbs,FR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683855.png
12,Griffin Barrouk,G,"6' 5""",210 lbs,FR,"Glen Mills, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897700.png
15,Omar Silverio,G,"6' 3""",200 lbs,SR,"Santiago-caballero, Dominican Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397181.png
20,Jalen Ray,G,"6' 2""",175 lbs,SR,"Hampton, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279206.png
23,Kvonn Cramer,F,"6' 6""",205 lbs,SO,"Wilmington, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592957.png
24,Amar'e Marshall,G,"6' 4""",204 lbs,FR,"Montclair, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897701.png
33,Christian Tomasco,F,"6' 9""",190 lbs,FR,"Moorestown, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897702.png
35,Abayomi Iyiola,F,"6' 10""",215 lbs,SR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278475.png
