number,name,position,height,weight,class,hometown,player_image
1,Zhuric Phelps,G,"6' 3""",175 lbs,FR,"Midland, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4699725.png
2,Jalen Smith,G,"6' 4""",175 lbs,FR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4690767.png
3,Kendric Davis,G,"5' 11""",180 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397066.png
4,Tyler Lundblade,G,"6' 5""",185 lbs,FR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683944.png
5,Emmanuel Bandoumel,G,"6' 4""",180 lbs,SR,"Quebec City, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593107.png
10,Zach Nutall,G,"6' 3""",185 lbs,SR,"Bryan, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398281.png
13,Stefan Todorovic,F,"6' 8""",190 lbs,FR,"Belgrade, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897080.png
15,Darius McBride,G,"6' 4""",190 lbs,SO,"Cedar Park, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433034.png
21,Jahmar Young Jr.,F,"6' 9""",215 lbs,JR,"Oak Cliff, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396640.png
22,Isiah Jasey,F,"6' 10""",250 lbs,SR,"Killeen, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278120.png
23,Michael Weathers,G,"6' 3""",175 lbs,SR,"Roeland Park, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067391.png
25,Tristan Clark,F,"6' 10""",245 lbs,SR,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277885.png
33,Franklin Agunanne,F,"6' 9""",245 lbs,JR,"Abuja, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397431.png
50,Marcus Weathers,F,"6' 5""",215 lbs,SR,"Roeland Park, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067390.png
