number,name,position,height,weight,class,hometown,player_image
1,Diante Wood,G,"6' 4""",210 lbs,SO,"Anniston, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395700.png
2,Daniel Ramsey,F,"6' 9""",235 lbs,SO,"Cordele, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431762.png
3,Keishawn Davidson,G,"6' 2""",175 lbs,SO,"Murfreesboro, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593730.png
4,Jr. Clay,G,"6' 0""",170 lbs,JR,"Chattanooga, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398376.png
5,Marcus Hopkins,C,"7' 0""",230 lbs,JR,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703422.png
10,CJ Gettelfinger,G,"6' 4""",185 lbs,SO,"Knoxville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593346.png
11,Dane Quest,G,"6' 6""",190 lbs,SO,"Toronto, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593731.png
12,Amadou Sylla,F,"6' 8""",235 lbs,JR,"Bamako, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593732.png
13,Kenny White Jr.,F,"6' 7""",205 lbs,FR,"Madisonville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703423.png
14,Mamoudou Diarra,F,"6' 9""",225 lbs,JR,"Bamako, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278219.png
15,Jalen Stayton,F,"6' 8""",205 lbs,FR,"Murfreesboro, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703424.png
20,Isaiah Nelson-Ododa,F,"6' 9""",180 lbs,FR,"Winder, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897321.png
21,Bailey Gilliam,G,"6' 1""",175 lbs,FR,"Cookeville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897322.png
23,Austin Harvell,F,"6' 6""",215 lbs,FR,"Athens, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432352.png
31,Caleb Christopher,G,"6' 1""",180 lbs,SO,"Carson, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592357.png
33,Shandon Goldman,F,"6' 10""",225 lbs,SR,"Evansville, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067820.png
50,John Pettway,G,"6' 3""",190 lbs,SR,"Safford, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067800.png
