number,name,position,height,weight,class,hometown,player_image
0,Foster Wonders,G,"6' 5""",205 lbs,FR,"Iron Mountain, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897481.png
1,Marcus Domask,F,"6' 6""",215 lbs,JR,"Waupun, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431943.png
2,Scottie Ebube,C,"6' 10""",265 lbs,FR,"Mundelein, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897482.png
3,Dalton Banks,G,"6' 2""",185 lbs,SO,"Eau Claire, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703921.png
5,Lance Jones,G,"6' 1""",190 lbs,JR,"Evanston, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432002.png
10,Ben Harvey,G,"6' 5""",205 lbs,JR,"Jonesboro, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398315.png
11,J.D. Muila,F,"6' 8""",240 lbs,JR,"Ottawa, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703922.png
12,Chris Cross,G,"6' 2""",195 lbs,SO,"Urbana, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703925.png
14,Kyler Filewich,C,"6' 9""",250 lbs,SO,"Winnipeg, MB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703923.png
21,Will Keller,F,"6' 7""",220 lbs,SR,"Marion, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592725.png
22,Steven Verplancken Jr.,G,"6' 4""",205 lbs,JR,"San Pedro De Mo, Dominican Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703924.png
23,Troy D'Amico,F,"6' 7""",210 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897483.png
24,Trent Brown,G,"6' 2""",185 lbs,JR,"Scottsdale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592722.png
25,Ben Coupet Jr.,G,"6' 7""",185 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066780.png
33,Anthony D'Avanzo,F,"6' 8""",215 lbs,SR,"Harwood Heights, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4290401.png
