number,name,position,height,weight,class,hometown,player_image
0,Curtis Haywood II,G,"6' 5""",198 lbs,SR,"Oklahoma City, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593833.png
1,Sam Griffin,G,"6' 3""",180 lbs,SO,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432994.png
2,Keyshawn Embery-Simpson,G,"6' 3""",193 lbs,JR,"Midwest City, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395703.png
3,Sterling Gaston-Chapman,G,"6' 5""",210 lbs,FR,"Wichita, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4708216.png
4,Gavyn Elkamil,G,"6' 5""",190 lbs,FR,"Pittsburg, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4708175.png
5,Peyton Urbancic,G,"6' 6""",199 lbs,SO,"Naples, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701226.png
10,Tim Dalger,F,"6' 7""",218 lbs,SO,"Fort Lauderdale, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897153.png
11,Darien Jackson,G,"6' 3""",203 lbs,SR,"Overland Park, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278408.png
12,Nikita Konstantynovskyi,C,"6' 10""",235 lbs,SO,"Kirovograd, Ukraine",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897154.png
14,Anthony Pritchard,G,"6' 3""",170 lbs,FR,"Tulsa, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897155.png
15,Josh Earley,F,"6' 7""",242 lbs,JR,"Shawnee Mission, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432974.png
23,Ari Seals,G,"6' 3""",171 lbs,SO,"Frisco, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701229.png
25,Rey Idowu,F,"6' 9""",243 lbs,SR,"Melbourne, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397373.png
31,LaDavius Draine,G,"6' 4""",210 lbs,SR,"Calhoun City, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279101.png
41,Jeriah Horne,F,"6' 7""",220 lbs,SR,"Overland Park, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066390.png
