number,name,position,height,weight,class,hometown,player_image
0,Drake Jeffries,G,"6' 5""",186 lbs,SR,"Mattoon, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703397.png
2,Deng Dut,G,"6' 4""",192 lbs,SO,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897550.png
5,Brendan Wenzel,G,"6' 7""",203 lbs,SO,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433110.png
10,Hunter Thompson,F,"6' 10""",232 lbs,SR,"Pine Bluffs, WY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280268.png
11,Eoin Nelson,F,"6' 10""",229 lbs,JR,"Dublin, Ireland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703398.png
15,Nate Barnhart,F,"7' 0""",185 lbs,FR,"Lenexa, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897549.png
21,Noah Reynolds,G,"6' 3""",202 lbs,FR,"Peoria, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897551.png
22,Kenny Foster,G,"6' 5""",194 lbs,JR,"Aurora, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432984.png
24,Hunter Maldonado,G,"6' 7""",203 lbs,SR,"Colorado Springs, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280267.png
25,Jeremiah Oden,F,"6' 8""",201 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703399.png
31,Cort Roberson,G,"6' 0""",160 lbs,FR,"Arlington, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897552.png
33,Graham Ike,F,"6' 9""",252 lbs,SO,"Aurora, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703396.png
40,Ben Bowen,G,"6' 5""",170 lbs,FR,"Highlands Ranch, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684206.png
53,Xavier DuSell,G,"6' 4""",190 lbs,SO,"Scottsdale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703394.png
55,John Grigsby,F,"6' 9""",211 lbs,SO,"Louisville, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703395.png
