number,name,position,height,weight,class,hometown,player_image
0,Kam Farris,G,"6' 3""",165 lbs,SO,"Burlington, VT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702996.png
1,Michael Green III,G,"5' 11""",150 lbs,JR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593261.png
2,Kahliel Spear,F,"6' 7""",220 lbs,SR,"The Colony, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702997.png
3,Rasheem Dunn,G,"6' 2""",190 lbs,SR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067955.png
4,Mattia Acunzo,F,"6' 8""",225 lbs,SO,"Sardinia, Italy",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593451.png
5,Enoch Cheeks,G,"6' 3""",190 lbs,SO,"Providence, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703000.png
11,Jaron Williams,F,"6' 6""",210 lbs,SR,"Rock Hill, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703403.png
12,Chase Cook,G,"5' 10""",170 lbs,SO,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702998.png
13,Tristian Jeffries,G,"6' 6""",185 lbs,FR,"Jersey City, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898179.png
21,Matt Mayers,F,"6' 8""",210 lbs,JR,"Hastings, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898180.png
23,Brandon Stone,F,"6' 11""",200 lbs,JR,"Alverton, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432906.png
31,Ferron Flavors Jr.,G,"6' 3""",190 lbs,SR,"Federal Way, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279487.png
35,Justin Winston,F,"6' 8""",220 lbs,JR,"West Orange, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431854.png
