number,name,position,height,weight,class,hometown,player_image
0,Jay Green,G,"6' 5""",205 lbs,JR,"Sydney, NSW",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278952.png
2,Ajang Aguek,F,"6' 8""",190 lbs,SO,"Glendale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592622.png
3,Jayden Jackson,G,"6' 4""",195 lbs,FR,"Milwaukee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897936.png
4,Carter Mahaney,G,"6' 2""",175 lbs,FR,"Lafayette, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702117.png
11,Mason Stark,G,"6' 2""",170 lbs,JR,"Chandler, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897937.png
12,Diego Campisano,F,"6' 5""",210 lbs,FR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897938.png
13,Keith Haymon,F,"6' 7""",200 lbs,SO,"Cypress, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397304.png
14,Isaiah Lewis,G,"6' 6""",205 lbs,SO,"Little Elm, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592625.png
15,Jalen Cone,G,"5' 11""",175 lbs,SO,"Walkertown, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431698.png
20,Nik Mains,F,"6' 8""",205 lbs,JR,"Scottsdale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278643.png
22,Wynton Brown,F,"6' 8""",215 lbs,FR,"Carson, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702119.png
23,Ezekiel Richards,C,"6' 10""",230 lbs,SO,"Oak Park, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397752.png
24,Colin Carey,G,"6' 5""",190 lbs,FR,"Peoria, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897939.png
25,Robert Hutchens,G,"6' 3""",205 lbs,FR,"Arroyo Grande, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702016.png
33,Carson Towt,F,"6' 7""",230 lbs,FR,"Gilbert, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702120.png
34,Spencer Roberts,F,"6' 8""",240 lbs,JR,"Alberton, PE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897940.png
NA,David Cummard,ATH,--,--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4955171.png
NA,Cameron Shelton,ATH,--,--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4955172.png
