number,name,position,height,weight,class,hometown,player_image
0,Foster Loyer,G,"6' 0""",175 lbs,JR,"Clarkston, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397208.png
1,Hyunjung Lee,G,"6' 7""",210 lbs,JR,"Yeok, South Korea",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592308.png
2,Emory Lanier,G,"6' 3""",180 lbs,SO,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4567082.png
3,Sam Mennenga,F,"6' 9""",245 lbs,SO,"Auckland, New Zealand",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700862.png
4,Desmond Watson,G,"6' 5""",200 lbs,FR,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897098.png
5,Grant Huffman,G,"6' 3""",185 lbs,SO,"Aurora, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432522.png
12,David Kristensen,F,"6' 10""",210 lbs,JR,"Aarhus, Denmark",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432020.png
13,Michael Jones,G,"6' 5""",210 lbs,JR,"Woodbury, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396784.png
22,Drew Dibble,G,"5' 11""",185 lbs,SR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592309.png
23,Chris Ford,F,"6' 5""",200 lbs,FR,"Huntersville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897099.png
32,Nelson Boachie-Yiadom,F,"6' 8""",220 lbs,SR,"London, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396786.png
34,Styrmir Thrastarson,G,"6' 7""",200 lbs,FR,"Reykjavik, Iceland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897100.png
35,Luka Brajkovic,F,"6' 10""",250 lbs,SR,"Feldkirch, Austria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396787.png
40,Ben Craig,G,"6' 1""",190 lbs,SR,"Montreat, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700863.png
42,Michael Katsock,F,"6' 6""",190 lbs,FR,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4902569.png
