number,name,position,height,weight,class,hometown,player_image
0,KJ Jenkins,G,"6' 2""",175 lbs,JR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897526.png
1,Saquan Singleton,G,"6' 6""",190 lbs,SR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703252.png
2,Safi Fino-A-Laself,G,"5' 11""",165 lbs,JR,"Las Cruces, NM",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897527.png
3,Sebastian Forsling,C,"7' 0""",240 lbs,FR,"Floda, Sweden",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897528.png
4,Emmanuel Kuac,G,"6' 7""",200 lbs,JR,"Calgary, AB",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593069.png
5,Jamal Mashburn Jr.,G,"6' 2""",185 lbs,SO,"Miami, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432408.png
10,Jaelen House,G,"6' 0""",155 lbs,JR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431763.png
13,Javonte Johnson,G,"6' 6""",190 lbs,SO,"Colorado Springs, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683803.png
20,Clay Patterson,G,"6' 1""",180 lbs,SR,"Rio Rancho, NM",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4403370.png
21,Jay Allen-Tovar,F,"6' 9""",217 lbs,JR,"San Jose, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897529.png
22,Valdir Manuel,F,"6' 10""",225 lbs,SR,"Luanda, Angola",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703254.png
24,Taryn Todd,G,"6' 5""",180 lbs,SO,"Vaughan, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592288.png
30,Jeremiah Francis III,G,"6' 1""",205 lbs,JR,"Columbus, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431797.png
33,Jordan Arroyo,F,"6' 7""",210 lbs,SR,"Albuquerque, NM",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397360.png
34,Birima Seck,F,"6' 11""",200 lbs,FR,"Dakar, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897530.png
35,Gethro Muscadin,F,"6' 10""",230 lbs,SO,"Gonaives, Haiti",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4575838.png
