number,name,position,height,weight,class,hometown,player_image
0,DJ Horne,G,"6' 1""",175 lbs,SO,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431993.png
1,Luther Muhammad,G,"6' 3""",185 lbs,JR,"Newark, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397234.png
2,Jalen Graham,F,"6' 9""",220 lbs,JR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432855.png
3,Marreon Jackson,G,"6' 1""",200 lbs,SR,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279451.png
4,Kimani Lawrence,F,"6' 6""",210 lbs,SR,"Providence, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278134.png
5,Jay Heath,G,"6' 3""",175 lbs,SO,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592181.png
10,Justin Rochelin,G,"6' 4""",190 lbs,FR,"Encino, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4709142.png
11,Bobby Hurley,G,"6' 0""",160 lbs,FR,"Scottsdale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898109.png
12,Micah Burno,G,"6' 0""",180 lbs,JR,"Scottsdale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592359.png
14,Enoch Boakye,C,"6' 10""",240 lbs,FR,"Brampton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898110.png
15,John Olmsted,F,"6' 10""",235 lbs,JR,"Morenci, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592360.png
20,Cade Ronzone,G,"6' 2""",180 lbs,SO,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702375.png
21,Demari Williams,F,"6' 6""",210 lbs,FR,"Fulshear, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4691165.png
22,Austin Ronzone,G,"6' 1""",178 lbs,SO,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702374.png
23,Marcus Bagley,F,"6' 8""",215 lbs,SO,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433147.png
24,Jeff Grace,G,"6' 3""",195 lbs,FR,"Elmhurst, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898111.png
25,Jordan Williams,G,"5' 10""",195 lbs,FR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898112.png
32,Alonzo Gaffney,F,"6' 9""",198 lbs,JR,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431694.png
34,Will Felton,F,"6' 8""",240 lbs,FR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4693724.png
40,Chase Courtney,F,"6' 10""",230 lbs,SO,"Scottsdale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703354.png
55,Jamiya Neal,F,"6' 6""",185 lbs,FR,"Toledo, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4837237.png
