number,name,position,height,weight,class,hometown,player_image
1,KeyShawn Feazell,F,"6' 9""",230 lbs,SR,"Newhebron, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278099.png
2,Ryan Nembhard,G,"6' 0""",167 lbs,FR,"Aurora, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433629.png
4,Shereef Mitchell,G,"6' 0""",174 lbs,JR,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432059.png
5,Alex O'Connell,G,"6' 6""",185 lbs,SR,"Roswell, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277846.png
10,Zander Yates,F,"6' 7""",206 lbs,FR,"Germantown, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897412.png
11,Ryan Kalkbrenner,C,"7' 1""",256 lbs,SO,"St. Louis, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4576060.png
13,Mason Miller,F,"6' 8""",187 lbs,FR,"Germantown, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683755.png
14,Sami Osmani,G,"6' 4""",196 lbs,SO,"Oak Lawn, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701553.png
15,John Christofilis,G,"6' 3""",196 lbs,FR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433606.png
21,Rati Andronikashvili,G,"6' 4""",186 lbs,FR,"Tbilisi, Georgia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701555.png
22,Devin Davis,G,"6' 0""",180 lbs,SO,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701554.png
23,Trey Alexander,G,"6' 4""",185 lbs,FR,"Oklahoma City, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433268.png
24,Arthur Kaluma,F,"6' 7""",220 lbs,FR,"Glendale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433599.png
44,Ryan Hawkins,F,"6' 7""",222 lbs,SR,"Atlantic, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897413.png
55,Modestas Kancleris,F,"6' 9""",208 lbs,FR,"Kaunas, Lithuania",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701556.png
