number,name,position,height,weight,class,hometown,player_image
0,Amound Anderson,G,"6' 3""",185 lbs,SO,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702492.png
1,Nick Fleming,G,"6' 1""",165 lbs,SR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702153.png
2,Aanen Moody,G,"6' 3""",165 lbs,SR,"Dickinson, ND",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278631.png
3,John Knight III,G,"6' 3""",205 lbs,SR,"Jackson, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397421.png
4,Dre Marin,G,"6' 0""",175 lbs,SR,"Glendale, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278670.png
5,Tevian Jones,G,"6' 7""",190 lbs,SR,"Chandler, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397000.png
10,Anthony Swift,F,"6' 6""",--,FR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897967.png
12,Maizen Fausett,F,"6' 6""",225 lbs,SR,"Saratoga Springs, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397379.png
13,Dee Barnes,G,"6' 4""",180 lbs,SR,"Great Mills, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397973.png
14,Jason Spurgin,C,"6' 11""",225 lbs,SO,"Toowoomba, QLD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702155.png
15,Harrison Butler,G,"6' 5""",230 lbs,SR,"Santa Ana, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397380.png
21,Josh Valentine,G,"6' 0""",--,FR,"Pleasanton, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897968.png
23,Andrew Marshall,G,"6' 4""",--,FR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897969.png
24,Marquis Moore,G,"6' 6""",205 lbs,SR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397733.png
25,Malik Muhammad,F,"6' 9""",235 lbs,JR,"Harbor City, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703561.png
33,Martel Williams,G,"6' 3""",200 lbs,SO,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702158.png
NA,Parsa Fallah,C,"6' 9""",--,FR,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897970.png
