number,name,position,height,weight,class,hometown,player_image
0,Dezmond McKinney,G,"6' 0""",180 lbs,FR,"Raytown, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702669.png
2,Willie Guy,G,"5' 11""",190 lbs,SO,"Cedar Rapids, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897272.png
3,Tyree Eady,G,"6' 5""",210 lbs,JR,"Middleton, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279514.png
4,Grant Nelson,F,"6' 11""",225 lbs,FR,"Devils Lake, ND",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702670.png
5,Sam Griesel,G,"6' 6""",220 lbs,JR,"Lincoln, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398213.png
11,Jarius Cook,G,"6' 3""",180 lbs,SO,"Brooklyn Park, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398214.png
12,Andrew Kallman,G,"6' 4""",190 lbs,SR,"Chaska, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897273.png
21,Boden Skunberg,G,"6' 5""",205 lbs,FR,"Jamestown, ND",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702671.png
22,Joshua Streit,F,"6' 8""",230 lbs,FR,"Watkins, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897274.png
23,Maleeck Harden-Hayes,G,"6' 7""",185 lbs,SO,"Moorhead, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431974.png
24,Grayson Haman,G,"6' 4""",195 lbs,FR,"Fargo, ND",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4585599.png
32,Andrew Morgan,F,"6' 10""",235 lbs,FR,"Waseca, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897275.png
33,Kolbe Rada,G,"6' 1""",185 lbs,FR,"Ceresco, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897276.png
34,Rocky Kreuser,F,"6' 10""",245 lbs,SR,"White Bear Lake, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279518.png
NA,Donald Carter Iii,ATH,--,--,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4905607.png
