number,name,position,height,weight,class,hometown,player_image
0,Tyrin Lawrence,G,"6' 4""",195 lbs,SO,"Monticello, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702530.png
2,Scotty Pippen Jr.,G,"6' 3""",185 lbs,JR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431785.png
3,Rodney Chatman,G,"6' 1""",215 lbs,SR,"Lithonia, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067250.png
4,Jordan Wright,F,"6' 6""",215 lbs,JR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432920.png
5,Shane Dezonie,G,"6' 5""",215 lbs,FR,"Tobyhanna, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683732.png
10,Myles Stute,F,"6' 7""",210 lbs,SO,"Washington, DC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433340.png
11,Gabe Dorsey,G,"6' 6""",215 lbs,FR,"Westminster, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683639.png
12,Trey Thomas,G,"5' 11""",160 lbs,SO,"Durham, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702531.png
15,Terren Frank,F,"6' 8""",240 lbs,SO,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433146.png
20,Max Adelman,F,"6' 5""",205 lbs,SO,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702532.png
21,Liam Robbins,C,"7' 0""",250 lbs,SR,"Davenport, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397347.png
22,Graham Calton,G,"6' 5""",200 lbs,FR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896466.png
23,Jamaine Mann,G,"6' 6""",230 lbs,SO,"Hampton, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4589479.png
33,Drew Weikert,G,"6' 0""",170 lbs,SR,"Nashville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4598779.png
42,Quentin Millora-Brown,F,"6' 10""",235 lbs,SR,"Lorton, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397691.png
