number,name,position,height,weight,class,hometown,player_image
0,Coletrane Washington,G,"6' 4""",183 lbs,SR,"Sewickley, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397425.png
1,Lamar Oden Jr.,G,"6' 6""",211 lbs,SO,"Powder Springs, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4585866.png
2,Melik Martin,G,"6' 6""",220 lbs,SR,"York, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279733.png
3,Tre Brown,G,"6' 2""",173 lbs,SR,"Tacoma, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4709927.png
4,Xavier Bell,G,"6' 3""",185 lbs,SO,"Wichita, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4612161.png
11,Camren Wynter,G,"6' 2""",185 lbs,SR,"Hempstead, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397427.png
12,Dean Wang,G,"6' 1""",185 lbs,SO,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897020.png
14,Luke House,G,"6' 4""",215 lbs,JR,"Norristown, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702744.png
15,Matey Juric,G,"5' 11""",190 lbs,SR,"Toronto, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397428.png
21,Mate Okros,F,"6' 6""",209 lbs,JR,"Debrecen, Hungary",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592777.png
22,Amari Williams,F,"6' 10""",250 lbs,SO,"Nottingham, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702745.png
23,Ata Atsuren,G,"6' 3""",192 lbs,FR,"Bursa, Turkey",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897021.png
24,Terrence Butler,F,"6' 7""",230 lbs,FR,"Upper Marlboro, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897022.png
51,James Butler,F,"6' 8""",235 lbs,SR,"Fairfax Station, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067138.png
