number,name,position,height,weight,class,hometown,player_image
0,Khalif Battle,G,"6' 5""",175 lbs,SO,"Edison, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431719.png
1,Damian Dunn,G,"6' 5""",195 lbs,FR,"Kinston, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431946.png
2,Jahlil White,G,"6' 7""",205 lbs,FR,"Whitesboro, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432514.png
3,Sage Tolbert III,F,"6' 8""",210 lbs,JR,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398355.png
4,Hysier Miller,G,"6' 1""",170 lbs,FR,"Philadelphia, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4708218.png
10,Jake Forrester,F,"6' 9""",225 lbs,JR,"Harrisburg, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397009.png
11,Nick Jourdain,F,"6' 8""",205 lbs,FR,"Clifton, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701221.png
13,Tai Strickland,G,"6' 2""",180 lbs,SO,"Tampa, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397253.png
14,Arashma Parks,F,"6' 9""",230 lbs,SO,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396652.png
21,Emmanuel Okpomo,C,"6' 10""",225 lbs,FR,"Delta State, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432517.png
22,Ryan Sayers,G,"6' 1""",175 lbs,JR,"Pottstown, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4900667.png
23,Quincy Ademokoya,G,"6' 6""",185 lbs,FR,"Bloomington, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4602022.png
24,Zach Hicks,F,"6' 7""",185 lbs,FR,"Camden, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4708214.png
25,Jeremiah Williams,G,"6' 5""",185 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701222.png
33,Colin Daly,G,"6' 4""",185 lbs,SR,"Havertown, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4711160.png
