number,name,position,height,weight,class,hometown,player_image
0,Ty Gordon,G,"6' 1""",200 lbs,SR,"Tunica, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4599257.png
1,Emmanuel Little,F,"6' 6""",225 lbs,SR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897323.png
2,Tyrease Terrell,G,"6' 4""",165 lbs,JR,"Slidell, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593810.png
3,Jon'Quarius McGhee,G,"6' 2""",195 lbs,FR,"Opelousas, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897324.png
4,Caleb Huffman,G,"6' 4""",185 lbs,SR,"Broken Arrow, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703557.png
5,Pierce Spencer,G,"6' 3""",175 lbs,SO,"Porter, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703670.png
10,Ryan Maxwell,F,"6' 7""",250 lbs,FR,"Jacksonville, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897325.png
11,Latrell Jones,G,"6' 5""",180 lbs,SR,"New Orleans, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701200.png
12,Taylor Blanchard,F,"6' 5""",165 lbs,SO,"Morgan City, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703668.png
13,Mekhi Collins,F,"6' 8""",225 lbs,FR,"Baton Rouge, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897326.png
14,Devante Carter,G,"6' 3""",210 lbs,SR,"Newport News, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593407.png
21,Jalen White,G,"6' 4""",180 lbs,SO,"Pasadena, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703532.png
22,Manny Littles,F,"6' 7""",215 lbs,SR,"Lanett, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897327.png
23,Edoardo Del Cadia,F,"6' 8""",240 lbs,SR,"Pescara, Italy",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703387.png
24,Quinn Strander,G,"5' 10""",175 lbs,SO,"Thibodaux, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703669.png
35,Ryghe Lyons,C,"6' 11""",280 lbs,SR,"Slidell, LA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278303.png
