number,name,position,height,weight,class,hometown,player_image
0,Bradley Akhile,G,"6' 7""",200 lbs,SR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703619.png
1,RJ Glasper,G,"6' 0""",180 lbs,SR,"Forrest City, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066245.png
2,Charlie Yoder,G,"6' 4""",190 lbs,FR,"Lagrange, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4712412.png
3,Drew Lutz,G,"6' 1""",175 lbs,JR,"Granger, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593757.png
4,Davante Dennis,F,"6' 7""",220 lbs,FR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897343.png
5,Brandon Swaby,G,"6' 3""",195 lbs,JR,"Fort Lauderdale, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398037.png
10,Sese Hassan Mobutu,G,"6' 3""",185 lbs,FR,"Brazzaville, Congo",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897344.png
11,Johnny Hughes III,F,"6' 8""",210 lbs,SR,"Fayetteville, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897345.png
12,Dylan Hayman,G,"6' 6""",190 lbs,FR,"Healdsburg, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897346.png
13,Josh Morgan,G,"6' 3""",215 lbs,SO,"Brampton, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703621.png
14,Logan Bracamonte,F,"6' 5""",210 lbs,SO,"Honolulu, HI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703622.png
15,Kevin Schutte,C,"6' 9""",240 lbs,SR,"Zwolle, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279205.png
20,Bryon Armstrong,G,"6' 2""",240 lbs,FR,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897347.png
21,Thomas Zevgaras,F,"6' 8""",214 lbs,SO,"Kardista, Greece",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703623.png
23,Godsgift Ezedinma,F,"6' 7""",205 lbs,SO,"Enugu, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703624.png
24,Benjamin Griscti,F,"6' 11""",220 lbs,FR,"Adelaide, SA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897348.png
25,Reggie Abram,G,"5' 9""",165 lbs,FR,"Merrillville, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897349.png
33,Jacob Teer,F,"6' 7""",225 lbs,FR,"San Antonio, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897350.png
