number,name,position,height,weight,class,hometown,player_image
0,Berrick JeanLouis,G,"6' 4""",200 lbs,SR,"Lehigh Acres, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703008.png
1,Colton Cashaw,G,"6' 1""",180 lbs,SR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593318.png
2,Elijah Joiner,G,"6' 3""",205 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278407.png
3,Ryan Myers,G,"6' 1""",185 lbs,SO,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703009.png
4,Parker Weiss,G,"6' 2""",175 lbs,JR,"Naples, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593317.png
5,Joshua Duach,G,"6' 5""",190 lbs,FR,"Melbourne, VIC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896373.png
10,Robert Brown,F,"6' 8""",240 lbs,SR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280180.png
11,Quinn Slazinski,F,"6' 9""",215 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431768.png
13,Walter Clayton Jr.,G,"6' 2""",195 lbs,FR,"Lake Wales, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896372.png
22,Jordan Wildy,F,"6' 9""",195 lbs,FR,"Rock Hill, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896375.png
23,Nelly Junior Joseph,F,"6' 9""",240 lbs,SO,"Benin City, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703015.png
24,Dylan van Eyck,F,"6' 8""",220 lbs,SR,"Boskoop, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593320.png
25,Tyson Jolly,G,"6' 4""",205 lbs,SR,"Muskogee, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066291.png
42,Omorede Rainey,G,"6' 0""",225 lbs,SR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4960804.png
44,James Carey,G,"5' 10""",160 lbs,JR,"Pelham, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4600152.png
50,Trey James,F,"6' 9""",235 lbs,FR,"Inez, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4715444.png
55,Osborn Shema,F,"7' 1""",220 lbs,JR,"Kigali, Rwanda",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703016.png
