number,name,position,height,weight,class,hometown,player_image
0,Michael Wynn,F,"6' 6""",204 lbs,JR,"Albany, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395689.png
1,K.J. Walton,G,"6' 3""",205 lbs,SR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/3917384.png
2,Greg Tribble,G,"6' 1""",195 lbs,SO,"Cincinnati, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592697.png
3,Kobe Mitchell,G,"6' 2""",190 lbs,FR,"Cadiz, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898274.png
4,Bryan Trimble Jr.,G,"6' 2""",203 lbs,JR,"Kansas City, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278583.png
11,Garvin Clarke,G,"6' 0""",184 lbs,FR,"Euclid, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433221.png
12,Pat Mayfield,G,"6' 5""",185 lbs,FR,"Elgin, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898275.png
13,Xavier Castaneda,G,"6' 0""",188 lbs,JR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396641.png
14,Brandon Ford,F,"6' 2""",210 lbs,--,--,https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4913698.png
20,Evan Wilson,G,"6' 2""",200 lbs,FR,"Noblesville, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898276.png
21,Aziz Bandaogo,C,"7' 0""",215 lbs,FR,"Dakar, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703576.png
22,Mikal Dawson,F,"6' 5""",222 lbs,SO,"Huntington, WV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4609661.png
23,Sekou Kalle,F,"6' 10""",224 lbs,FR,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898277.png
24,Ali Ali,F,"6' 8""",196 lbs,SO,"Kendallville, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592700.png
25,Enrique Freeman,F,"6' 7""",206 lbs,SO,"Cleveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592699.png
34,Nate Johnson,G,"6' 3""",204 lbs,FR,"Liberty Township, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898278.png
