number,name,position,height,weight,class,hometown,player_image
0,Nigel Jackson,F,"6' 7""",215 lbs,SR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279882.png
1,Javier Ezquerra,G,"6' 1""",175 lbs,FR,"San Juan, Puerto Rico",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4902635.png
2,Alex Morales,G,"6' 6""",180 lbs,SR,"Paterson, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593034.png
3,DeLonnie Hunt,G,"6' 0""",160 lbs,SO,"Upper Marlboro, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703199.png
4,Elijah Ford,G,"6' 5""",205 lbs,SR,"Newark, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593036.png
5,Jordan Mason,G,"6' 4""",205 lbs,JR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593035.png
11,Will Martinez,G,"6' 5""",190 lbs,SR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593037.png
12,Zaire Williams,G,"6' 4""",180 lbs,FR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897951.png
13,Ashton Miller,G,"6' 5""",200 lbs,JR,"Scotch Plains, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592310.png
22,Ja'Mier Fletcher,F,"6' 7""",230 lbs,JR,"Pittsburgh, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593038.png
24,Rob Taylor II,F,"6' 7""",205 lbs,FR,"Brooklyn, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897952.png
32,Raekwon Rogers,F,"6' 8""",230 lbs,SR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4289551.png
55,Jahbril Price-Noel,F,"6' 7""",215 lbs,SR,"Scarborough, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397675.png
99,Javier Esquerra Trelles,G,"6' 1""",175 lbs,FR,"San Juan, Puerto Rico",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897950.png
