number,name,position,height,weight,class,hometown,player_image
0,Nick Hopkins,G,"6' 0""",171 lbs,SR,"Fayetteville, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067151.png
1,Jared Billups,G,"6' 4""",189 lbs,FR,"Waldorf, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898266.png
2,Javian McCollum,G,"6' 2""",153 lbs,FR,"Fort Myers, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898267.png
3,Colby Rogers,G,"6' 4""",184 lbs,JR,"Covington, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592921.png
5,Jayce Johnson,G,"6' 5""",208 lbs,SR,"Buffalo, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397552.png
11,Anthony Gaines,G,"6' 5""",203 lbs,SR,"Kingston, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277972.png
13,Aidan Dagostino,G,"6' 1""",147 lbs,FR,"Saratoga Springs, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898268.png
14,Jordan Kellier,F,"6' 6""",226 lbs,JR,"Portmore, Jamaica",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702457.png
15,Robert Mahala,G,"6' 5""",171 lbs,SR,"Jackson, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398389.png
21,Michael Tertsea,F,"6' 10""",237 lbs,SR,"Benue, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4607618.png
22,Andrew Platek,G,"6' 4""",205 lbs,SR,"Guilderland, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277906.png
23,Thaihland Owens,G,"6' 6""",186 lbs,FR,"Canton, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683950.png
24,Michael Baer,F,"6' 7""",212 lbs,SR,"Bettendorf, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397031.png
25,Aidan Carpenter,G,"6' 4""",195 lbs,SO,"Hamden, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703516.png
33,Steven Lazar,F,"6' 6""",174 lbs,SO,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703517.png
55,Jackson Stormo,F,"6' 9""",247 lbs,SR,"Santa Barbara, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397697.png
