number,name,position,height,weight,class,hometown,player_image
1,Joe Moon IV,G,"6' 2""",190 lbs,SO,"Westland, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703137.png
2,Erickson Bans,G,"5' 11""",175 lbs,SO,"Pawtucket, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703138.png
3,Adham Eleeda,G,"6' 5""",210 lbs,SR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593304.png
4,Tyler Brelsford,G,"6' 4""",183 lbs,FR,"Ellicott City, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4606833.png
5,Charles Pride,G,"6' 4""",200 lbs,JR,"Syracuse, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593263.png
10,Luis Hurtado,G,"6' 6""",215 lbs,SR,"Merida, Venezuela",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279105.png
11,Max Zakheim,G,"5' 11""",157 lbs,FR,"Bergenfield, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898362.png
12,Timmy Kiggins,G,"6' 0""",180 lbs,JR,"Westbury, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593264.png
13,Mike Marshall Jr.,F,"6' 3""",185 lbs,FR,"Weymouth, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898363.png
14,Liam Dunfee,F,"6' 6""",225 lbs,FR,"Nahant, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898364.png
15,Greg Calixte,F,"6' 8""",235 lbs,SR,"Mount Vernon, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278362.png
22,Grant Coleman,F,"6' 7""",220 lbs,FR,"Mahomet, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702938.png
30,Chris Childs,G,"6' 2""",185 lbs,SR,"Bronx, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703139.png
32,Peter Kiss,G,"6' 5""",200 lbs,SR,"New York, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4070686.png
33,Mike Iuzzolino,G,"6' 3""",180 lbs,FR,"Pittsburgh, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898365.png
34,Hall Elisias,F,"6' 8""",230 lbs,SR,"Valley Stream, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593267.png
50,Josh Ozabor,C,"6' 5""",220 lbs,FR,"Johannesburg, South Africa",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898366.png
55,Kai Kostmayer,F,"6' 8""",235 lbs,SO,"Southbury, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703140.png
