number,name,position,height,weight,class,hometown,player_image
0,Noah Locke,G,"6' 3""",205 lbs,SR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4395713.png
1,Mike James,G,"6' 6""",215 lbs,FR,"Orlando, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684164.png
3,El Ellis,G,"6' 3""",180 lbs,JR,"Durham, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897145.png
4,Roosevelt Wheeler,F,"6' 10""",245 lbs,FR,"Richmond, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683744.png
5,Malik Williams,F,"6' 11""",245 lbs,SR,"Fort Wayne, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277880.png
10,Samuell Williamson,F,"6' 7""",205 lbs,JR,"Rockwall, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431676.png
11,Mason Faulkner,G,"6' 1""",185 lbs,SR,"Glasgow, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4067444.png
12,JJ Traynor,F,"6' 8""",200 lbs,SO,"Bardstown, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4596711.png
13,Jarrod West,G,"5' 11""",180 lbs,SR,"Clarksburg, WV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279077.png
14,Dre Davis,G,"6' 5""",220 lbs,SO,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701318.png
15,Drew Schultz,F,"6' 4""",205 lbs,SO,"Rockwall, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701319.png
20,Sam Bearden,F,"6' 5""",200 lbs,SO,"Louisville, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701316.png
21,Sydney Curry,F,"6' 8""",260 lbs,JR,"Fort Wayne, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897146.png
23,Gabe Wiznitzer,C,"6' 11""",240 lbs,SO,"Walhalla, SC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684205.png
24,Jae'Lyn Withers,F,"6' 8""",230 lbs,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431740.png
30,Ashton Myles-Devore,G,"6' 1""",170 lbs,SO,"Versailles, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701320.png
33,Matt Cross,F,"6' 7""",225 lbs,SO,"Beverly, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433563.png
45,Brad Colbert,G,"6' 2""",185 lbs,SO,"Loveland, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701317.png
