number,name,position,height,weight,class,hometown,player_image
0,Bobby Planutis,F,"6' 8""",205 lbs,SR,"Hazleton, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279863.png
1,Jarred Godfrey,G,"6' 5""",190 lbs,SR,"Atlanta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398080.png
2,Damian Chong Qui,G,"5' 8""",155 lbs,SR,"Baltimore, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397976.png
3,Ra Kpedi,F,"6' 9""",245 lbs,SR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278247.png
4,Jarvis Walker,G,"6' 2""",200 lbs,SO,"Muskegon, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702941.png
5,Johnathan DeJurnett,F,"6' 8""",225 lbs,SO,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702942.png
10,JoJo Peterson,G,"6' 5""",185 lbs,FR,"Johns Creek, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898175.png
11,Quinton Morton-Robertson,G,"5' 8""",165 lbs,JR,"Radford, VA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592761.png
14,Redford Dunton,F,"6' 7""",195 lbs,FR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898176.png
15,Deonte Billups,G,"6' 4""",200 lbs,JR,"Moline, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593718.png
23,RJ Ogom,F,"6' 6""",230 lbs,FR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4590355.png
24,Phil Robles II,G,"5' 8""",160 lbs,FR,"South Bend, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898177.png
25,Max Polk,G,"6' 2""",175 lbs,FR,"Omaha, NE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898178.png
34,Cameron Benford,F,"6' 8""",250 lbs,SR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279505.png
50,Jalon Pipkins,G,"6' 4""",200 lbs,SR,"Paris, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278735.png
